speaker,seconds,rec_date,prompt,label,TT_displacement,TT_velocity,TT_abs_velocity,TD_displacement,TD_velocity,TD_abs_velocity,index,file,ipu,word,time,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel,voicing_start,voicing_end,voicing_duration,voiced_points,GONS,max,NOFF,NONS,peak1,peak2,c1_duration,c1_clos_duration,c1_vot,c1_rvoff,v1_duration,c2_duration,c2_clos_duration,v2_duration,v_v,word_duration,sentence_duration,language,sex,glottocode,item,ipa,c1,c1_phonation,vowel,anteropost,height,c2,c2_phonation,c2_place,speech_rate,speech_rate_c
it11,1.5176,05/02/2018 17:53:51,Dico pata lentamente,closure_,48.5342,52.0303,52.4126,47.6542,20.969,20.9,19,it11-019,ipu_19,pata,50.914966,0.8875737097505692,2.5725627097505708,1.2575737097505666,1.705281034332934,1.3875737097505692,1.5175737097505717,1.617573709750566,1.3810298829173462,1.6013832845742255,1.381548633258725,1.5313156389166094,149.76700565788437,1,1.583,1.5765,1.582,1.566,1.5045,1.6155,130.00000000000256,123.45617316677959,0.5187503413788264,136.54382683322552,130.00000000000256,99.99999999999432,83.8095748236538,87.70732458236807,229.99999999999687,447.7073245823675,1.6849890000000016,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,4.747805475287965,-0.7552528171055517
it11,1.583,05/02/2018 17:53:51,Dico pata lentamente,GONS_TT,50.2215,-9.1324,8.0395,49.0706,18.2247,18.446,19,it11-019,ipu_19,pata,50.914966,0.8875737097505692,2.5725627097505708,1.2575737097505666,1.705281034332934,1.3875737097505692,1.5175737097505717,1.617573709750566,1.3810298829173462,1.6013832845742255,1.381548633258725,1.5313156389166094,149.76700565788437,1,1.583,1.5765,1.582,1.566,1.5045,1.6155,130.00000000000256,123.45617316677959,0.5187503413788264,136.54382683322552,130.00000000000256,99.99999999999432,83.8095748236538,87.70732458236807,229.99999999999687,447.7073245823675,1.6849890000000016,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,4.747805475287965,-0.7552528171055517
it11,1.5765,05/02/2018 17:53:51,Dico pata lentamente,max_TT,50.236,-2.902,1.7109,48.9911,19.3949,19.5923,19,it11-019,ipu_19,pata,50.914966,0.8875737097505692,2.5725627097505708,1.2575737097505666,1.705281034332934,1.3875737097505692,1.5175737097505717,1.617573709750566,1.3810298829173462,1.6013832845742255,1.381548633258725,1.5313156389166094,149.76700565788437,1,1.583,1.5765,1.582,1.566,1.5045,1.6155,130.00000000000256,123.45617316677959,0.5187503413788264,136.54382683322552,130.00000000000256,99.99999999999432,83.8095748236538,87.70732458236807,229.99999999999687,447.7073245823675,1.6849890000000016,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,4.747805475287965,-0.7552528171055517
it11,1.582,05/02/2018 17:53:51,Dico pata lentamente,NOFF_TT,50.2266,-8.0395,6.9275,49.056,18.446,18.6615,19,it11-019,ipu_19,pata,50.914966,0.8875737097505692,2.5725627097505708,1.2575737097505666,1.705281034332934,1.3875737097505692,1.5175737097505717,1.617573709750566,1.3810298829173462,1.6013832845742255,1.381548633258725,1.5313156389166094,149.76700565788437,1,1.583,1.5765,1.582,1.566,1.5045,1.6155,130.00000000000256,123.45617316677959,0.5187503413788264,136.54382683322552,130.00000000000256,99.99999999999432,83.8095748236538,87.70732458236807,229.99999999999687,447.7073245823675,1.6849890000000016,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,4.747805475287965,-0.7552528171055517
it11,1.566,05/02/2018 17:53:51,Dico pata lentamente,NONS_TT,50.1637,11.2019,12.4149,48.8113,21.3203,21.4424,19,it11-019,ipu_19,pata,50.914966,0.8875737097505692,2.5725627097505708,1.2575737097505666,1.705281034332934,1.3875737097505692,1.5175737097505717,1.617573709750566,1.3810298829173462,1.6013832845742255,1.381548633258725,1.5313156389166094,149.76700565788437,1,1.583,1.5765,1.582,1.566,1.5045,1.6155,130.00000000000256,123.45617316677959,0.5187503413788264,136.54382683322552,130.00000000000256,99.99999999999432,83.8095748236538,87.70732458236807,229.99999999999687,447.7073245823675,1.6849890000000016,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,4.747805475287965,-0.7552528171055517
it11,1.5045,05/02/2018 17:53:51,Dico pata lentamente,peak1_TT,47.7537,55.234,55.3179,47.4161,19.0401,18.8141,19,it11-019,ipu_19,pata,50.914966,0.8875737097505692,2.5725627097505708,1.2575737097505666,1.705281034332934,1.3875737097505692,1.5175737097505717,1.617573709750566,1.3810298829173462,1.6013832845742255,1.381548633258725,1.5313156389166094,149.76700565788437,1,1.583,1.5765,1.582,1.566,1.5045,1.6155,130.00000000000256,123.45617316677959,0.5187503413788264,136.54382683322552,130.00000000000256,99.99999999999432,83.8095748236538,87.70732458236807,229.99999999999687,447.7073245823675,1.6849890000000016,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,4.747805475287965,-0.7552528171055517
it11,1.6155,05/02/2018 17:53:51,Dico pata lentamente,peak2_TT,49.408,-28.5168,28.6055,49.678,14.2517,14.2527,19,it11-019,ipu_19,pata,50.914966,0.8875737097505692,2.5725627097505708,1.2575737097505666,1.705281034332934,1.3875737097505692,1.5175737097505717,1.617573709750566,1.3810298829173462,1.6013832845742255,1.381548633258725,1.5313156389166094,149.76700565788437,1,1.583,1.5765,1.582,1.566,1.5045,1.6155,130.00000000000256,123.45617316677959,0.5187503413788264,136.54382683322552,130.00000000000256,99.99999999999432,83.8095748236538,87.70732458236807,229.99999999999687,447.7073245823675,1.6849890000000016,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,4.747805475287965,-0.7552528171055517
it11,1.6904,05/02/2018 17:53:56,Dico paca lentamente,closure_,49.8293,96.5247,97.3423,54.179,92.8766,93.2412,20,it11-020,ipu_20,paca,53.914966,1.0199093106575958,2.779909310657594,1.4309937971897,1.8891469254734543,1.549909310657597,1.6904116281053376,1.799909310657597,NA,1.7655191703301796,1.5504744260377312,1.693442600416918,142.96817437918662,0,1.556,1.7515,1.758,1.74,1.6865,1.8055,118.91551346789697,NA,NA,NA,140.50231744774067,109.49768255225933,75.10754222484195,89.23761481585734,250,458.1531282837543,1.759999999999998,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,4.54545454545455,-0.9576037469389664
it11,1.556,05/02/2018 17:53:56,Dico paca lentamente,GONS_TD,44.0944,-18.919,19.1689,48.1441,6.1378,6.1436,20,it11-020,ipu_20,paca,53.914966,1.0199093106575958,2.779909310657594,1.4309937971897,1.8891469254734543,1.549909310657597,1.6904116281053376,1.799909310657597,NA,1.7655191703301796,1.5504744260377312,1.693442600416918,142.96817437918662,0,1.556,1.7515,1.758,1.74,1.6865,1.8055,118.91551346789697,NA,NA,NA,140.50231744774067,109.49768255225933,75.10754222484195,89.23761481585734,250,458.1531282837543,1.759999999999998,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,4.54545454545455,-0.9576037469389664
it11,1.7515,05/02/2018 17:53:56,Dico paca lentamente,max_TD,52.693600000000004,-23.1791,20.9436,57.3657,-5.2185,3.4132,20,it11-020,ipu_20,paca,53.914966,1.0199093106575958,2.779909310657594,1.4309937971897,1.8891469254734543,1.549909310657597,1.6904116281053376,1.799909310657597,NA,1.7655191703301796,1.5504744260377312,1.693442600416918,142.96817437918662,0,1.556,1.7515,1.758,1.74,1.6865,1.8055,118.91551346789697,NA,NA,NA,140.50231744774067,109.49768255225933,75.10754222484195,89.23761481585734,250,458.1531282837543,1.759999999999998,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,4.54545454545455,-0.9576037469389664
it11,1.758,05/02/2018 17:53:56,Dico paca lentamente,NOFF_TD,52.4653,-34.9617,32.8903,57.2572,-14.78,13.0882,20,it11-020,ipu_20,paca,53.914966,1.0199093106575958,2.779909310657594,1.4309937971897,1.8891469254734543,1.549909310657597,1.6904116281053376,1.799909310657597,NA,1.7655191703301796,1.5504744260377312,1.693442600416918,142.96817437918662,0,1.556,1.7515,1.758,1.74,1.6865,1.8055,118.91551346789697,NA,NA,NA,140.50231744774067,109.49768255225933,75.10754222484195,89.23761481585734,250,458.1531282837543,1.759999999999998,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,4.54545454545455,-0.9576037469389664
it11,1.74,05/02/2018 17:53:56,Dico paca lentamente,NONS_TD,52.9635,5.8537,8.2321,57.3754,18.9667,21.019,20,it11-020,ipu_20,paca,53.914966,1.0199093106575958,2.779909310657594,1.4309937971897,1.8891469254734543,1.549909310657597,1.6904116281053376,1.799909310657597,NA,1.7655191703301796,1.5504744260377312,1.693442600416918,142.96817437918662,0,1.556,1.7515,1.758,1.74,1.6865,1.8055,118.91551346789697,NA,NA,NA,140.50231744774067,109.49768255225933,75.10754222484195,89.23761481585734,250,458.1531282837543,1.759999999999998,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,4.54545454545455,-0.9576037469389664
it11,1.6865,05/02/2018 17:53:56,Dico paca lentamente,peak1_TD,49.3981,99.5054,100.1081,53.7544,93.976,94.0695,20,it11-020,ipu_20,paca,53.914966,1.0199093106575958,2.779909310657594,1.4309937971897,1.8891469254734543,1.549909310657597,1.6904116281053376,1.799909310657597,NA,1.7655191703301796,1.5504744260377312,1.693442600416918,142.96817437918662,0,1.556,1.7515,1.758,1.74,1.6865,1.8055,118.91551346789697,NA,NA,NA,140.50231744774067,109.49768255225933,75.10754222484195,89.23761481585734,250,458.1531282837543,1.759999999999998,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,4.54545454545455,-0.9576037469389664
it11,1.8055,05/02/2018 17:53:56,Dico paca lentamente,peak2_TD,49.2124,-47.4825,49.2172,54.8723,-56.6015,56.695,20,it11-020,ipu_20,paca,53.914966,1.0199093106575958,2.779909310657594,1.4309937971897,1.8891469254734543,1.549909310657597,1.6904116281053376,1.799909310657597,NA,1.7655191703301796,1.5504744260377312,1.693442600416918,142.96817437918662,0,1.556,1.7515,1.758,1.74,1.6865,1.8055,118.91551346789697,NA,NA,NA,140.50231744774067,109.49768255225933,75.10754222484195,89.23761481585734,250,458.1531282837543,1.759999999999998,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,4.54545454545455,-0.9576037469389664
it11,1.6466,05/02/2018 17:54:01,Dico putu lentamente,closure_,52.2897,13.8836,13.5959,55.3951,10.7651,11.4906,21,it11-021,ipu_21,putu,56.999955,0.9934243877550984,2.6784123877550954,1.3993102135317486,1.837741518412564,1.5634243877550986,1.6465915377378837,1.7679566048329178,1.5106060043624936,1.739809069319584,1.5586993487785226,1.684812709696454,126.11336091793146,3,1.534,1.6885,1.695,1.684,1.6565,1.7355,164.11417422335006,111.29579083074503,48.09334441602897,135.9855333753901,83.16714998278508,121.36506709503414,93.21753158170031,69.78491357964623,204.5322170778192,438.4313048808155,1.684987999999997,Italian,m,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,4.747808292996754,-0.7552499993967627
it11,1.534,05/02/2018 17:54:01,Dico putu lentamente,GONS_TT,54.8013,-8.6021,7.4253,52.2405,33.7353,33.8688,21,it11-021,ipu_21,putu,56.999955,0.9934243877550984,2.6784123877550954,1.3993102135317486,1.837741518412564,1.5634243877550986,1.6465915377378837,1.7679566048329178,1.5106060043624936,1.739809069319584,1.5586993487785226,1.684812709696454,126.11336091793146,3,1.534,1.6885,1.695,1.684,1.6565,1.7355,164.11417422335006,111.29579083074503,48.09334441602897,135.9855333753901,83.16714998278508,121.36506709503414,93.21753158170031,69.78491357964623,204.5322170778192,438.4313048808155,1.684987999999997,Italian,m,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,4.747808292996754,-0.7552499993967627
it11,1.6885,05/02/2018 17:54:01,Dico putu lentamente,max_TT,52.834,-2.0771,1.1892,55.0941,-13.6433,13.4516,21,it11-021,ipu_21,putu,56.999955,0.9934243877550984,2.6784123877550954,1.3993102135317486,1.837741518412564,1.5634243877550986,1.6465915377378837,1.7679566048329178,1.5106060043624936,1.739809069319584,1.5586993487785226,1.684812709696454,126.11336091793146,3,1.534,1.6885,1.695,1.684,1.6565,1.7355,164.11417422335006,111.29579083074503,48.09334441602897,135.9855333753901,83.16714998278508,121.36506709503414,93.21753158170031,69.78491357964623,204.5322170778192,438.4313048808155,1.684987999999997,Italian,m,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,4.747808292996754,-0.7552499993967627
it11,1.695,05/02/2018 17:54:01,Dico putu lentamente,NOFF_TT,52.7758,-6.9656,6.1035,54.9783,-14.2441,14.2059,21,it11-021,ipu_21,putu,56.999955,0.9934243877550984,2.6784123877550954,1.3993102135317486,1.837741518412564,1.5634243877550986,1.6465915377378837,1.7679566048329178,1.5106060043624936,1.739809069319584,1.5586993487785226,1.684812709696454,126.11336091793146,3,1.534,1.6885,1.695,1.684,1.6565,1.7355,164.11417422335006,111.29579083074503,48.09334441602897,135.9855333753901,83.16714998278508,121.36506709503414,93.21753158170031,69.78491357964623,204.5322170778192,438.4313048808155,1.684987999999997,Italian,m,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,4.747808292996754,-0.7552499993967627
it11,1.684,05/02/2018 17:54:01,Dico putu lentamente,NONS_TT,52.8546,2.7103,3.5229,55.2032,-12.2509,11.9286,21,it11-021,ipu_21,putu,56.999955,0.9934243877550984,2.6784123877550954,1.3993102135317486,1.837741518412564,1.5634243877550986,1.6465915377378837,1.7679566048329178,1.5106060043624936,1.739809069319584,1.5586993487785226,1.684812709696454,126.11336091793146,3,1.534,1.6885,1.695,1.684,1.6565,1.7355,164.11417422335006,111.29579083074503,48.09334441602897,135.9855333753901,83.16714998278508,121.36506709503414,93.21753158170031,69.78491357964623,204.5322170778192,438.4313048808155,1.684987999999997,Italian,m,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,4.747808292996754,-0.7552499993967627
it11,1.6565,05/02/2018 17:54:01,Dico putu lentamente,peak1_TT,52.5254,14.9021,14.9307,55.4792,3.1929,3.9425,21,it11-021,ipu_21,putu,56.999955,0.9934243877550984,2.6784123877550954,1.3993102135317486,1.837741518412564,1.5634243877550986,1.6465915377378837,1.7679566048329178,1.5106060043624936,1.739809069319584,1.5586993487785226,1.684812709696454,126.11336091793146,3,1.534,1.6885,1.695,1.684,1.6565,1.7355,164.11417422335006,111.29579083074503,48.09334441602897,135.9855333753901,83.16714998278508,121.36506709503414,93.21753158170031,69.78491357964623,204.5322170778192,438.4313048808155,1.684987999999997,Italian,m,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,4.747808292996754,-0.7552499993967627
it11,1.7355,05/02/2018 17:54:01,Dico putu lentamente,peak2_TT,51.8489,-27.8158,27.9064,54.5249,3.1786,2.5063,21,it11-021,ipu_21,putu,56.999955,0.9934243877550984,2.6784123877550954,1.3993102135317486,1.837741518412564,1.5634243877550986,1.6465915377378837,1.7679566048329178,1.5106060043624936,1.739809069319584,1.5586993487785226,1.684812709696454,126.11336091793146,3,1.534,1.6885,1.695,1.684,1.6565,1.7355,164.11417422335006,111.29579083074503,48.09334441602897,135.9855333753901,83.16714998278508,121.36506709503414,93.21753158170031,69.78491357964623,204.5322170778192,438.4313048808155,1.684987999999997,Italian,m,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,4.747808292996754,-0.7552499993967627
it11,1.6199,05/02/2018 17:54:06,Dico pogo lentamente,closure_,53.1432,77.5055,79.1452,53.4898,86.2071,87.1595,22,it11-022,ipu_22,pogo,60.024989,0.9998642834467047,2.6298412834467086,1.3498642834467065,1.779864283446706,1.483840299919741,1.6198642834467094,1.6998642834467077,1.4433063059250415,NA,1.476676843381723,1.9769621147110377,500.28527132931447,5,1.513,1.6725,1.676,1.66,1.5995,1.7065,133.97601647303458,93.44202247833499,33.370537456681504,176.5579775216679,136.02398352696832,79.9999999999983,NA,79.9999999999983,216.02398352696662,429.9999999999995,1.6299770000000038,Italian,m,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,4.908044714741362,-0.5950135776521543
it11,1.513,05/02/2018 17:54:06,Dico pogo lentamente,GONS_TD,45.7971,-11.1103,12.3196,45.5468,21.3966,20.5441,22,it11-022,ipu_22,pogo,60.024989,0.9998642834467047,2.6298412834467086,1.3498642834467065,1.779864283446706,1.483840299919741,1.6198642834467094,1.6998642834467077,1.4433063059250415,NA,1.476676843381723,1.9769621147110377,500.28527132931447,5,1.513,1.6725,1.676,1.66,1.5995,1.7065,133.97601647303458,93.44202247833499,33.370537456681504,176.5579775216679,136.02398352696832,79.9999999999983,NA,79.9999999999983,216.02398352696662,429.9999999999995,1.6299770000000038,Italian,m,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,4.908044714741362,-0.5950135776521543
it11,1.6725,05/02/2018 17:54:06,Dico pogo lentamente,max_TD,54.1996,-23.4919,22.2788,55.7754,-3.4428,2.0113,22,it11-022,ipu_22,pogo,60.024989,0.9998642834467047,2.6298412834467086,1.3498642834467065,1.779864283446706,1.483840299919741,1.6198642834467094,1.6998642834467077,1.4433063059250415,NA,1.476676843381723,1.9769621147110377,500.28527132931447,5,1.513,1.6725,1.676,1.66,1.5995,1.7065,133.97601647303458,93.44202247833499,33.370537456681504,176.5579775216679,136.02398352696832,79.9999999999983,NA,79.9999999999983,216.02398352696662,429.9999999999995,1.6299770000000038,Italian,m,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,4.908044714741362,-0.5950135776521543
it11,1.676,05/02/2018 17:54:06,Dico pogo lentamente,NOFF_TD,54.1035,-26.3042,25.2323,55.7472,-6.9447,5.5714,22,it11-022,ipu_22,pogo,60.024989,0.9998642834467047,2.6298412834467086,1.3498642834467065,1.779864283446706,1.483840299919741,1.6198642834467094,1.6998642834467077,1.4433063059250415,NA,1.476676843381723,1.9769621147110377,500.28527132931447,5,1.513,1.6725,1.676,1.66,1.5995,1.7065,133.97601647303458,93.44202247833499,33.370537456681504,176.5579775216679,136.02398352696832,79.9999999999983,NA,79.9999999999983,216.02398352696662,429.9999999999995,1.6299770000000038,Italian,m,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,4.908044714741362,-0.5950135776521543
it11,1.66,05/02/2018 17:54:06,Dico pogo lentamente,NONS_TD,54.5643,-2.7142,0.8698,55.7287,18.7969,20.6184,22,it11-022,ipu_22,pogo,60.024989,0.9998642834467047,2.6298412834467086,1.3498642834467065,1.779864283446706,1.483840299919741,1.6198642834467094,1.6998642834467077,1.4433063059250415,NA,1.476676843381723,1.9769621147110377,500.28527132931447,5,1.513,1.6725,1.676,1.66,1.5995,1.7065,133.97601647303458,93.44202247833499,33.370537456681504,176.5579775216679,136.02398352696832,79.9999999999983,NA,79.9999999999983,216.02398352696662,429.9999999999995,1.6299770000000038,Italian,m,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,4.908044714741362,-0.5950135776521543
it11,1.5995,05/02/2018 17:54:06,Dico pogo lentamente,peak1_TD,51.1414,99.1707,99.6361,51.5038,96.3879,96.4746,22,it11-022,ipu_22,pogo,60.024989,0.9998642834467047,2.6298412834467086,1.3498642834467065,1.779864283446706,1.483840299919741,1.6198642834467094,1.6998642834467077,1.4433063059250415,NA,1.476676843381723,1.9769621147110377,500.28527132931447,5,1.513,1.6725,1.676,1.66,1.5995,1.7065,133.97601647303458,93.44202247833499,33.370537456681504,176.5579775216679,136.02398352696832,79.9999999999983,NA,79.9999999999983,216.02398352696662,429.9999999999995,1.6299770000000038,Italian,m,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,4.908044714741362,-0.5950135776521543
it11,1.7065,05/02/2018 17:54:06,Dico pogo lentamente,peak2_TD,52.7533,-30.426,31.0345,54.6996,-25.135,25.1951,22,it11-022,ipu_22,pogo,60.024989,0.9998642834467047,2.6298412834467086,1.3498642834467065,1.779864283446706,1.483840299919741,1.6198642834467094,1.6998642834467077,1.4433063059250415,NA,1.476676843381723,1.9769621147110377,500.28527132931447,5,1.513,1.6725,1.676,1.66,1.5995,1.7065,133.97601647303458,93.44202247833499,33.370537456681504,176.5579775216679,136.02398352696832,79.9999999999983,NA,79.9999999999983,216.02398352696662,429.9999999999995,1.6299770000000038,Italian,m,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,4.908044714741362,-0.5950135776521543
it11,1.5432,05/02/2018 17:54:11,Dico pada lentamente,closure_,48.4898,45.7146,46.4493,47.0849,-8.5308,8.3942,23,it11-023,ipu_23,pada,62.994966,0.8931972925170015,2.6181862925170023,1.2724995135784951,1.7124478817979991,1.3831972925170035,1.543197292517,1.6290093981701617,1.359185355711375,NA,1.3835457830115945,1.9447445743050495,561.1987912934555,5,1.581,1.5945,1.597,1.581,1.521,1.6165,110.6977789385084,86.68584213288,24.360427300219367,184.011936805625,159.9999999999966,85.81210565316155,NA,83.43848362783746,245.81210565315814,439.948368219504,1.7249890000000008,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,4.637710733227862,-0.865347559165655
it11,1.581,05/02/2018 17:54:11,Dico pada lentamente,GONS_TT,49.4273,10.6869,11.6806,46.7904,2.4185,1.7357,23,it11-023,ipu_23,pada,62.994966,0.8931972925170015,2.6181862925170023,1.2724995135784951,1.7124478817979991,1.3831972925170035,1.543197292517,1.6290093981701617,1.359185355711375,NA,1.3835457830115945,1.9447445743050495,561.1987912934555,5,1.581,1.5945,1.597,1.581,1.521,1.6165,110.6977789385084,86.68584213288,24.360427300219367,184.011936805625,159.9999999999966,85.81210565316155,NA,83.43848362783746,245.81210565315814,439.948368219504,1.7249890000000008,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,4.637710733227862,-0.865347559165655
it11,1.5945,05/02/2018 17:54:11,Dico pada lentamente,max_TT,49.4371,-2.038,1.3123,46.8154,13.3228,12.516,23,it11-023,ipu_23,pada,62.994966,0.8931972925170015,2.6181862925170023,1.2724995135784951,1.7124478817979991,1.3831972925170035,1.543197292517,1.6290093981701617,1.359185355711375,NA,1.3835457830115945,1.9447445743050495,561.1987912934555,5,1.581,1.5945,1.597,1.581,1.521,1.6165,110.6977789385084,86.68584213288,24.360427300219367,184.011936805625,159.9999999999966,85.81210565316155,NA,83.43848362783746,245.81210565315814,439.948368219504,1.7249890000000008,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,4.637710733227862,-0.865347559165655
it11,1.597,05/02/2018 17:54:11,Dico pada lentamente,NOFF_TT,49.4327,-3.0441,2.3842,46.8281,14.5435,13.7272,23,it11-023,ipu_23,pada,62.994966,0.8931972925170015,2.6181862925170023,1.2724995135784951,1.7124478817979991,1.3831972925170035,1.543197292517,1.6290093981701617,1.359185355711375,NA,1.3835457830115945,1.9447445743050495,561.1987912934555,5,1.581,1.5945,1.597,1.581,1.521,1.6165,110.6977789385084,86.68584213288,24.360427300219367,184.011936805625,159.9999999999966,85.81210565316155,NA,83.43848362783746,245.81210565315814,439.948368219504,1.7249890000000008,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,4.637710733227862,-0.865347559165655
it11,1.581,05/02/2018 17:54:11,Dico pada lentamente,NONS_TT,49.4273,10.6869,11.6806,46.7904,2.4185,1.7357,23,it11-023,ipu_23,pada,62.994966,0.8931972925170015,2.6181862925170023,1.2724995135784951,1.7124478817979991,1.3831972925170035,1.543197292517,1.6290093981701617,1.359185355711375,NA,1.3835457830115945,1.9447445743050495,561.1987912934555,5,1.581,1.5945,1.597,1.581,1.521,1.6165,110.6977789385084,86.68584213288,24.360427300219367,184.011936805625,159.9999999999966,85.81210565316155,NA,83.43848362783746,245.81210565315814,439.948368219504,1.7249890000000008,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,4.637710733227862,-0.865347559165655
it11,1.521,05/02/2018 17:54:11,Dico pada lentamente,peak1_TT,47.09,55.8491,55.8834,47.2894,-5.1918,5.1365,23,it11-023,ipu_23,pada,62.994966,0.8931972925170015,2.6181862925170023,1.2724995135784951,1.7124478817979991,1.3831972925170035,1.543197292517,1.6290093981701617,1.359185355711375,NA,1.3835457830115945,1.9447445743050495,561.1987912934555,5,1.581,1.5945,1.597,1.581,1.521,1.6165,110.6977789385084,86.68584213288,24.360427300219367,184.011936805625,159.9999999999966,85.81210565316155,NA,83.43848362783746,245.81210565315814,439.948368219504,1.7249890000000008,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,4.637710733227862,-0.865347559165655
it11,1.6165,05/02/2018 17:54:11,Dico pada lentamente,peak2_TT,49.2827,-8.8148,8.9073,47.3174,31.7583,30.9572,23,it11-023,ipu_23,pada,62.994966,0.8931972925170015,2.6181862925170023,1.2724995135784951,1.7124478817979991,1.3831972925170035,1.543197292517,1.6290093981701617,1.359185355711375,NA,1.3835457830115945,1.9447445743050495,561.1987912934555,5,1.581,1.5945,1.597,1.581,1.521,1.6165,110.6977789385084,86.68584213288,24.360427300219367,184.011936805625,159.9999999999966,85.81210565316155,NA,83.43848362783746,245.81210565315814,439.948368219504,1.7249890000000008,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,4.637710733227862,-0.865347559165655
it11,1.6695,05/02/2018 17:54:16,Dico podo lentamente,closure_,47.867,47.3686,48.5067,47.1318,32.434,32.6344,24,it11-024,ipu_24,podo,66.104989,1.0194561201814023,2.6694331201813952,1.3766696528259104,1.8226862744001693,1.4994561201813923,1.6694628771926858,1.7494561201813923,1.4753494957521838,1.7394902332072917,1.502747181030639,2.042951677864265,540.2044968336262,5,1.574,NA,1.599,NA,1.6295,1.6295,122.78646735548193,98.67984292627341,27.397685278455207,194.11338144050205,170.00675701129353,79.99324298870647,70.02735601460586,73.23015421877699,250,446.0166215742589,1.649976999999993,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal,4.848552434367288,-0.6545058580262291
it11,1.574,05/02/2018 17:54:16,Dico podo lentamente,GONS_TT,41.3492,19.949,18.3182,44.1457,2.9316,2.264,24,it11-024,ipu_24,podo,66.104989,1.0194561201814023,2.6694331201813952,1.3766696528259104,1.8226862744001693,1.4994561201813923,1.6694628771926858,1.7494561201813923,1.4753494957521838,1.7394902332072917,1.502747181030639,2.042951677864265,540.2044968336262,5,1.574,NA,1.599,NA,1.6295,1.6295,122.78646735548193,98.67984292627341,27.397685278455207,194.11338144050205,170.00675701129353,79.99324298870647,70.02735601460586,73.23015421877699,250,446.0166215742589,1.649976999999993,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal,4.848552434367288,-0.6545058580262291
it11,1.599,05/02/2018 17:54:16,Dico podo lentamente,NOFF_TT,42.5014,59.0096,57.6744,44.4647,20.8359,20.1263,24,it11-024,ipu_24,podo,66.104989,1.0194561201814023,2.6694331201813952,1.3766696528259104,1.8226862744001693,1.4994561201813923,1.6694628771926858,1.7494561201813923,1.4753494957521838,1.7394902332072917,1.502747181030639,2.042951677864265,540.2044968336262,5,1.574,NA,1.599,NA,1.6295,1.6295,122.78646735548193,98.67984292627341,27.397685278455207,194.11338144050205,170.00675701129353,79.99324298870647,70.02735601460586,73.23015421877699,250,446.0166215742589,1.649976999999993,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal,4.848552434367288,-0.6545058580262291
