index,speaker,file,rec_date,ipu_prompt,word,time,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel
15,pl02,pl02-015,07/02/2017 16:23:05,ipu_15 Mowie pogo teraz,pogo,35.934966,1.0585941179138274,2.108571117913826,1.3837924716304855,1.7352528037310506,1.5214477683698746,1.5995500643922185,1.6630081799103777,1.4755856686284403,--undefined--
16,pl02,pl02-016,07/02/2017 16:23:11,ipu_16 Mowie paka teraz,paka,38.374966,0.9211791519274328,1.9411791519274288,1.2105421595956543,1.5911791519274345,1.3311791519274294,1.4155606866543167,1.5311791519274323,1.3062716679726876,1.486355671122503
17,pl02,pl02-017,07/02/2017 16:23:16,ipu_17 Mowie poto teraz,poto,40.909977,0.8787751859410378,1.8587751859410417,1.18877518594104,1.5487751859410395,1.3040444774734112,1.3880044456974403,1.4787751859410392,1.2705706655316575,1.4453283253328948
18,pl02,pl02-018,07/02/2017 16:23:22,ipu_18 Mowie pugu teraz,pugu,43.324943,0.8672559251700633,1.9022679251700652,1.1625023421034797,1.5520375435149418,1.3245646063498526,1.3811887709660553,1.4866268705962256,1.2713937987674768,1.4611448984866016
19,pl02,pl02-019,07/02/2017 16:23:27,ipu_19 Mowie podo teraz,podo,45.729977,0.8574146417233521,1.8723806417233533,1.1774146417233524,1.5300109340907824,1.3374146417233561,1.4187151622589411,1.4574146417233536,1.2841680343571937,1.45708340778301
20,pl02,pl02-020,07/02/2017 16:23:32,ipu_20 Mowie putu teraz,putu,48.049977,0.832199222222215,1.82716522222222,1.1121992222222161,1.4557258924899301,1.2521992222222167,1.3249045466524905,1.4221992222222184,1.2155284217353781,1.380806702767785
21,pl02,pl02-021,07/02/2017 16:23:37,ipu_21 Mowie poko teraz,poko,50.319955,0.7917917346938737,1.8068027346938749,1.0760682740520124,1.4421727866567764,1.2039607837886095,1.281086801110682,1.3953114090433658,1.1724047549113834,1.3541776563295542
22,pl02,pl02-022,07/02/2017 16:23:42,ipu_22 Mowie pada teraz,pada,52.504943,0.6431742925170028,1.5731972925170083,0.943174292517007,1.2379953534099428,1.0531742925170064,1.1393912046817292,1.1764897952923405,1.0166266249519325,1.1728676341626638
23,pl02,pl02-023,07/02/2017 16:23:47,ipu_23 Mowie pudu teraz,pudu,54.544989,0.6398642834467125,1.6448522834467099,0.9198642834467137,1.300867237791664,1.0798642834467103,1.1698642834467137,1.2198361056684774,1.02899708281587,1.2120817217677313
24,pl02,pl02-024,07/02/2017 16:23:51,ipu_24 Mowie paga teraz,paga,56.829977,0.8234463877550979,1.7834013877550987,1.1018177174958055,1.444491541293857,1.2170186041287678,1.324409261159495,1.3722469174731842,1.1893688829006237,1.3613953288269158
25,pl02,pl02-025,07/02/2017 16:24:39,ipu_25 Mowie pata teraz,pata,59.484989,1.2029028321995412,2.132879832199542,1.5029028321995455,1.8043059327616007,1.6061213566048878,1.6793422591258391,1.7529028321995455,1.5784528327677236,1.723809243505329
26,pl02,pl02-026,07/02/2017 16:24:44,ipu_26 Mowie puku teraz,puku,61.709977,0.7227661156462588,1.8227661156462602,1.032766115646254,1.3977934689385023,1.1693442848049003,1.223039605861942,1.3327661156462582,1.1353023755418405,1.3095300863729662
27,pl02,pl02-027,07/02/2017 16:24:49,ipu_27 Mowie pogo teraz,pogo,63.794966,0.6018594240362845,1.5968704240362754,0.8732125428293855,1.2412692038474589,1.0177016299133967,1.1016615048405995,1.1631669946128582,0.970053903739192,1.1506821482682952
28,pl02,pl02-028,07/02/2017 16:24:54,ipu_28 Mowie paka teraz,paka,66.010023,0.6922905736961553,1.7072105736961447,1.0143465644869991,1.3677590121842798,1.1178319773486294,1.217412280290958,1.3033246985157092,1.094165739082186,1.2649491860841522
29,pl02,pl02-029,07/02/2017 16:24:59,ipu_29 Mowie poto teraz,poto,68.159955,0.6479368594104358,1.676434292967727,0.9779368594104341,1.3429283715200455,1.1183845511598918,1.206249524344301,1.2941144975287102,1.0812374884226301,1.2580953337140812
30,pl02,pl02-030,07/02/2017 16:25:04,ipu_30 Mowie pugu teraz,pugu,70.379955,0.6968710997732472,1.7518820997732547,1.027126489905129,1.4098272619972079,1.1862597191168902,1.2428838129468431,1.332701341090896,1.134701272595919,1.3277710081140555
31,pl02,pl02-031,07/02/2017 16:25:09,ipu_31 Mowie podo teraz,podo,72.734966,0.7414966122449016,1.6965076122449005,1.0314966122449079,1.3615836579670315,1.1614966122449033,1.2366201405492063,1.3114966122448948,1.133342921084477,1.2868205813354194
32,pl02,pl02-032,07/02/2017 16:25:14,ipu_32 Mowie putu teraz,putu,74.859955,0.7766896938775574,1.7766896938775574,1.0466896938775534,1.394897303383459,1.1820688127812389,1.2679812310059901,1.3538936492307414,1.1512496020241798,1.3283503767105032
33,pl02,pl02-033,07/02/2017 16:25:19,ipu_33 Mowie poko teraz,poko,77.044943,0.7673919795918493,1.717414979591851,1.0373919795918454,1.368858708021179,1.162864159777726,1.2173919795918522,1.3173919795918465,1.1257492489042704,1.2837320073919614
34,pl02,pl02-034,07/02/2017 16:25:24,ipu_34 Mowie pada teraz,pada,79.109977,0.6149203106576095,1.564898310657611,0.8845262864326742,1.2184131845334178,1.016323746209281,1.1198091590709112,1.1510500384253675,0.9833857583017362,--undefined--
35,pl02,pl02-035,07/02/2017 16:25:28,ipu_35 Mowie pudu teraz,pudu,81.224989,0.674966324263039,1.6699323242630442,0.9749663242630504,1.323311167201311,1.1475812208325067,1.1973713723036639,1.266687073371358,1.0988563902755004,1.2551114820571598
36,pl02,pl02-036,07/02/2017 16:25:33,ipu_36 Mowie paga teraz,paga,83.279955,0.5936964965986533,1.5437184965986575,0.8451295696818164,1.18194530022204,0.9661879771803257,1.07260222248145,1.1243449289122651,0.943063004867966,1.1129804690958451
37,pl02,pl02-037,07/02/2017 16:25:49,ipu_37 Mowie pata teraz,pata,85.529977,0.8468023968254101,1.7517913968254106,1.1168023968254062,1.4125426493375102,1.2465754777669673,1.3168674563144833,1.3619972255617654,1.239888771064841,1.3573618086383874
38,pl02,pl02-038,07/02/2017 16:25:54,ipu_38 Mowie puku teraz,puku,87.514966,0.6839455918367463,1.7139225918367487,0.9717977663835597,1.3808580304309572,1.1348361055146228,1.2178196912998942,1.310566051883427,1.0805396586926292,1.2956395189185201
39,pl02,pl02-039,07/02/2017 16:25:59,ipu_39 Mowie pogo teraz,pogo,89.769977,0.709840945578236,1.7448069455782331,1.0047677157209307,1.365990383256829,1.163900944932692,1.238098033399524,1.3005797921084365,1.1110823018928926,1.288061775241431
40,pl02,pl02-040,07/02/2017 16:26:04,ipu_40 Mowie paka teraz,paka,92.214966,0.7631746167800628,1.7481636167800616,1.033065417345938,1.3874541425230547,1.1551001023242833,1.236131133149911,1.3327826036527455,1.1315038703822182,1.2951156580139838
41,pl02,pl02-041,07/02/2017 16:26:10,ipu_41 Mowie poto teraz,poto,94.744989,0.9363722199546629,1.97133821995466,1.256372219954656,1.5937516018308315,1.3963722199546567,1.4619541420542248,1.5463722199546623,1.3581541605915533,1.5204154365241038
42,pl02,pl02-042,07/02/2017 16:26:15,ipu_42 Mowie pugu teraz,pugu,97.384989,0.9641273219954769,1.934104321995477,1.220848742730979,1.5830476877466992,1.3721717521041228,1.4375823432525152,1.5254473164369102,1.333286921527403,1.5082937823500941
43,pl02,pl02-043,07/02/2017 16:26:21,ipu_43 Mowie podo teraz,podo,100.09653944825786,1.1911426228610367,2.1295691746031764,1.474580174603176,1.7902748905529933,1.6045801746031856,1.6750741479334437,1.7346270742028622,1.5615486085368246,1.730477736965824
44,pl02,pl02-044,07/02/2017 16:26:26,ipu_44 Mowie putu teraz,putu,102.379955,1.0596828911564558,2.1046708911564593,1.3796828911564631,1.739246817221897,1.5396828911564597,1.5986628601268507,1.6943380531498775,1.4865310675827033,1.6687010299689007
45,pl02,pl02-045,07/02/2017 16:26:31,ipu_45 Mowie poko teraz,poko,104.759955,0.8158280158730236,1.8258050158730157,1.1123301476743848,1.4608612079725276,1.2441276074509915,1.3173484184379873,1.4188812763399739,1.207594267211391,1.381925142898524
46,pl02,pl02-046,07/02/2017 16:26:37,ipu_46 Mowie pada teraz,pada,107.159955,0.7429028458049913,1.682902845804989,1.0229028458049925,1.3550557975921151,1.1695630764250353,1.2529028458049964,1.2829028458049976,1.120843809453305,1.2772228111082882
47,pl02,pl02-047,07/02/2017 16:26:42,ipu_47 Mowie pudu teraz,pudu,109.459955,0.813787199546482,1.8238091995464885,1.1237871995464843,1.491797607577368,1.293787199546486,1.361952702760405,1.4224819065096739,1.2445938932749954,1.4114138295769578
48,pl02,pl02-048,07/02/2017 16:26:47,ipu_48 Mowie paga teraz,paga,111.854966,0.8055328934240436,1.6955098934240453,1.0655328934240345,1.3585427803683672,1.185532893424039,1.2599387549058747,1.3058237964577302,1.145536394288655,1.2967708150676884
49,pl02,pl02-049,07/02/2017 16:27:04,ipu_49 Mowie pata teraz,pata,114.584943,1.1438545646258547,2.0638545646258564,1.4277866731136726,1.7519107964161407,1.5507976355718398,1.6152319492403961,1.7128596972230667,1.516770826141311,1.6813840556235675
50,pl02,pl02-050,07/02/2017 16:27:10,ipu_50 Mowie puku teraz,puku,117.009977,0.9450336893424236,1.87002268934242,1.2050336893424145,1.5464020873351245,1.345033689342415,1.3950336893424122,1.4950336893424208,1.3047993773054145,1.4729578668022185
51,pl02,pl02-051,07/02/2017 16:27:15,ipu_51 Mowie pogo teraz,pogo,119.249977,0.7585484285714443,1.698548428571442,1.0185484285714494,1.3543220230481552,1.15854842857145,1.2235008407513845,1.283053767020803,1.1139473457978397,1.2664925984642537
52,pl02,pl02-052,07/02/2017 16:27:20,ipu_52 Mowie paka teraz,paka,121.530023,0.704988986394568,1.6799089863945653,0.9957179592354919,1.338391354654675,1.1099424243752196,1.1919497326806692,1.2778621509054204,1.0908156703165588,1.2535966819295368
53,pl02,pl02-053,07/02/2017 16:27:25,ipu_53 Mowie poto teraz,poto,124.039955,0.9858053401360678,1.9107933401360668,1.2558053401360638,1.5729329250659703,1.3858053401360593,1.4518745175674468,1.5299767159535946,1.3482267303921134,1.5026214254200596
54,pl02,pl02-054,07/02/2017 16:27:30,ipu_54 Mowie pugu teraz,pugu,126.344989,0.7830842380952419,1.8580502380952453,1.1172478540227644,1.5077587374687766,1.2832149794873118,1.3232423450405264,1.4443007189087922,1.2369001003991542,1.3933270596830454
55,pl02,pl02-055,07/02/2017 16:27:35,ipu_55 Mowie podo teraz,podo,128.769977,0.8396368639456,1.8646258639455766,1.1496368639456023,1.5168350813051177,1.2996368639455795,1.391871711426461,1.4496368639455852,1.2496513710856334,1.437865526454999
56,pl02,pl02-056,07/02/2017 16:27:40,ipu_56 Mowie putu teraz,putu,131.039955,0.7643994444444502,1.7194104444444633,1.0543994444444706,1.3743994444444638,1.184399444444466,1.2337955185867884,1.329470598650147,1.1442785420040593,1.286357139932477
57,pl02,pl02-057,07/02/2017 16:27:46,ipu_57 Mowie poko teraz,poko,133.419955,0.7759640702947763,1.7209520702947998,1.0240722081085778,1.376507962219506,1.1461067490057246,1.2378767237603654,1.3267178695334678,1.112099246327233,1.2940036598006373
58,pl02,pl02-058,07/02/2017 16:27:51,ipu_58 Mowie pada teraz,pada,135.669977,0.6807706507936473,1.6407256507936552,0.9507706507936575,1.294637874802902,1.0907706507936723,1.1901763077949568,1.2458240584440716,1.047022108480121,1.2364649087380428
59,pl02,pl02-059,07/02/2017 16:27:56,ipu_59 Mowie pudu teraz,pudu,138.099955,0.9164629365079406,1.9614509365079584,1.2364629365079338,1.5962231880110664,1.3964629365079588,1.4732123707867686,1.546462936507936,1.353319460645281,1.5198154595075835
60,pl02,pl02-060,07/02/2017 16:28:01,ipu_60 Mowie paga teraz,paga,140.644989,0.953741834467138,1.94371883446712,1.2337418344671391,1.6088024594788237,1.3891402858639879,1.4857916422545259,1.5424156692307918,1.3539034654132536,1.5311540097677039
61,pl02,pl02-061,07/02/2017 16:28:15,ipu_61 Mowie pata teraz,pata,143.21447182523914,0.934199716395625,1.8346938911564905,1.189704891156481,1.5153591794938563,1.2997048911564946,1.3952771912510684,1.479236955388302,1.2875464683503708,1.4379734152594494
62,pl02,pl02-062,07/02/2017 16:28:20,ipu_62 Mowie puku teraz,puku,145.434966,0.7978684943310839,1.7128794943310766,1.0578684943310748,1.3913273554995556,1.1978684943310896,1.2478684943310725,1.3478684943310668,1.1512034811437104,1.2972306562475922
63,pl02,pl02-063,07/02/2017 16:28:25,ipu_63 Mowie pogo teraz,pogo,147.734966,0.8687528480725746,1.923718848072582,1.1441019237836088,1.552185428543595,1.3256893206385314,1.4037914268126883,1.4770121513509764,1.284390221069458,1.461805238046196
64,pl02,pl02-064,07/02/2017 16:28:30,ipu_64 Mowie paka teraz,paka,150.279955,0.9640366326530909,1.974013632653083,1.2173724858425317,1.6176457799851107,1.3540511716473134,1.4448448700747747,1.5561403713729476,1.3271890213482038,1.5009722182879273
65,pl02,pl02-065,07/02/2017 16:28:36,ipu_65 Mowie poto teraz,poto,152.494966,0.7177324399093266,1.7127434399093318,0.9877324399093084,1.373216541962023,1.1477324399093334,1.2228699875767575,1.3175687913129366,1.0945864162019632,1.279412590216083
66,pl02,pl02-066,07/02/2017 16:28:41,ipu_66 Mowie pugu teraz,pugu,154.784989,0.7321998843537756,1.77215388435377,1.0221998843537676,1.4118867000903776,1.188319421166824,1.2371332375256827,1.322199884353779,1.144320731236519,1.2930408521760342
67,pl02,pl02-067,07/02/2017 16:28:46,ipu_67 Mowie podo teraz,podo,157.109977,0.8396822154195149,1.929660215419517,1.1396822154195263,1.5674114561817305,1.339682215419515,1.4336615993584871,1.4941907316434424,1.2919606109041126,1.4828542686155117
68,pl02,pl02-068,07/02/2017 16:28:51,ipu_68 Mowie putu teraz,putu,159.679955,0.9019051133787173,2.026893113378719,1.2219051133787104,1.6389703343009785,1.4019051133787173,1.4721987837587847,1.591905113378715,1.3419761736125224,1.5521856178215785
69,pl02,pl02-069,07/02/2017 16:28:57,ipu_69 Mowie poko teraz,poko,162.124989,0.8972338979592109,1.8872108979592213,1.1678245002691483,1.555406202158423,1.3171947783272344,1.3884629502111636,1.4997584515093365,1.275185649459928,1.4576383136327138
70,pl02,pl02-070,07/02/2017 16:29:03,ipu_70 Mowie pada teraz,pada,164.544943,0.7629928866213334,1.8229928866213356,1.0729928866213356,1.4506220462390047,1.2739160310199509,1.3461604792310595,1.3910691902812005,1.2157794541497537,1.372958807038458
71,pl02,pl02-071,07/02/2017 16:29:08,ipu_71 Mowie pudu teraz,pudu,166.93168015693038,0.7464647374292781,1.8997275804989044,1.0747395804988855,1.4925764340309513,1.2747395804989026,1.3432061559728652,1.4154506041839738,1.2162472157702666,1.3991365421560147
72,pl02,pl02-072,07/02/2017 16:29:14,ipu_72 Mowie paga teraz,paga,169.250023,0.7079821836734936,1.737914183673496,1.0339112200389309,1.41075388232926,1.1803526691154786,1.27114636754294,1.334604328809462,1.1469819266007732,1.3229309848220794
73,pl02,pl02-073,07/02/2017 16:29:32,ipu_73 Mowie pata teraz,pata,172.194966,0.8084807392290543,1.693469739229073,1.0584807392290543,1.3711410860949798,1.1700281626964966,1.2422726109076052,1.3284807392290645,1.1425511698058983,1.3034207347938604
74,pl02,pl02-074,07/02/2017 16:29:37,ipu_74 Mowie puku teraz,puku,174.519955,0.86952416099777,1.8995461609977724,1.169524160997753,1.5464426224492627,1.3295241609977495,1.3736417125389266,1.489524160997746,1.2811530130121582,1.4321909523923182
75,pl02,pl02-075,07/02/2017 16:29:42,ipu_75 Mowie pogo teraz,pogo,176.909977,0.8911107868480883,1.9260767868480855,1.1794812485447324,1.5651103977796765,1.3571635400909656,1.4206215013574592,1.5016524365131545,1.3181634875410566,1.4778940765738753
76,pl02,pl02-076,07/02/2017 16:29:47,ipu_76 Mowie paka teraz,paka,179.019955,0.6558733673469703,1.6958733673469624,0.9729932435194826,1.3381205898836868,1.0960040607437804,1.1848452065169113,1.290283049852036,1.0726349233809458,1.247675748350531
77,pl02,pl02-077,07/02/2017 16:29:52,ipu_77 Mowie poto teraz,poto,181.429977,0.9528794943310857,1.9528794943310857,1.2156677479727875,1.5964155155718345,1.3708956839939503,1.4558317244583634,1.5485779755401836,1.3233665978741556,1.5130420653337069
78,pl02,pl02-078,07/02/2017 16:29:58,ipu_78 Mowie pugu teraz,pugu,183.594966,0.7494331201814077,1.834422120181415,1.061362911987743,1.4977584302358764,1.2546656247687906,1.3044557174548288,1.3952494158822901,1.2009897794464734,1.3938767713123354
79,pl02,pl02-079,07/02/2017 16:30:03,ipu_79 Mowie podo teraz,podo,185.989977,0.7760087460317493,1.8909747460317305,1.0960087460317425,1.5208485786181427,1.2860087460317402,1.3978377613938449,1.4460087460317368,1.2285213608953995,1.435619748199798
80,pl02,pl02-080,07/02/2017 16:30:08,ipu_80 Mowie putu teraz,putu,188.439955,0.8575513718820673,1.9375513718820798,1.1475513718820594,1.555652335670743,1.3275513718820662,1.3965192943408908,1.507551371882073,1.2676701888662194,1.4602256109391476
81,pl02,pl02-081,07/02/2017 16:30:14,ipu_81 Mowie poko teraz,poko,190.879955,0.8594561337868356,1.914467133786843,1.1201211585979252,1.514536794777456,1.2880406868723924,1.3554037534476038,1.4725569127088534,1.2404695363149187,1.429656018352972
82,pl02,pl02-082,07/02/2017 16:30:19,ipu_82 Mowie pada teraz,pada,193.264989,0.8296148503401355,1.8795918503401197,1.1396148503401093,1.5355195336024394,1.3451456498029302,1.4310579665945227,1.4696148503401218,1.2795935715293751,--undefined--
83,pl02,pl02-083,07/02/2017 16:30:24,ipu_83 Mowie pudu teraz,pudu,195.710023,0.9178234535147283,2.041159085463363,1.241097676528085,1.664801602522914,1.447091981562437,1.5359331273355394,1.6023199175835998,1.3828578487898255,1.5899110811994888
84,pl02,pl02-084,07/02/2017 16:30:30,ipu_84 Mowie paga teraz,paga,198.149977,0.8151924195011304,1.8401814195011355,1.1051924195011225,1.4933538444846022,1.27519241950111,1.3586277113341794,1.4151924195011247,1.220407839002263,1.399822164094445
85,pl02,pl02-085,07/02/2017 16:30:46,ipu_85 Mowie pata teraz,pata,200.729977,0.9570971814058851,1.9220861814058878,1.2411331126290577,1.5769721691779637,1.3700015878164322,1.4549376282808453,1.5359685634365405,1.3444070763027014,1.504496506556336
86,pl02,pl02-086,07/02/2017 16:30:51,ipu_86 Mowie puku teraz,puku,203.069977,0.7661221247165599,1.76612212471656,1.056122124716552,1.418800200514653,1.2061221247165577,1.265524817147849,1.3561221247165633,1.166249437061964,1.3115925036421174
87,pl02,pl02-087,07/02/2017 16:30:56,ipu_87 Mowie pogo teraz,pogo,205.294966,0.6923356145124728,1.7423126145124854,0.9523356145124922,1.3563785968238733,1.1123356145124887,1.211889700401656,1.2723356145124853,1.059099214642231,1.265877541372305
88,pl02,pl02-088,07/02/2017 16:31:01,ipu_88 Mowie paka teraz,paka,207.674966,0.7735601043084159,1.8535601043084,1.0366211381522135,1.4525148535296353,1.1820863109016102,1.2777613909649403,1.3841755106272444,1.1563174009485522,1.3457055379200824
89,pl02,pl02-089,07/02/2017 16:31:07,ipu_89 Mowie poto teraz,poto,209.934966,0.699954662131546,1.7349656621315432,0.9799546621315471,1.390754603846375,1.1499546621315346,1.2443131547698272,1.3399546621315324,1.1020848051360304,1.2802088463798214
90,pl02,pl02-090,07/02/2017 16:31:12,ipu_90 Mowie pugu teraz,pugu,212.694966,0.8709297188208893,1.8409067188208894,1.1181362942505189,1.5018128908311041,1.2948423094695443,1.3602528233904252,1.41882940302105,1.236273963180878,--undefined--
91,pl02,pl02-091,07/02/2017 16:31:17,ipu_91 Mowie podo teraz,podo,215.079955,0.9687531859410967,1.9437641859410917,1.2187531859410967,1.5894613718587607,1.3987531859410751,1.4732844889246905,1.528932239573777,1.3389042621056433,1.5207686647553373
92,pl02,pl02-092,07/02/2017 16:31:22,ipu_92 Mowie putu teraz,putu,217.469977,0.8626300612245359,1.952608061224538,1.1726300612245382,1.5793664803412355,1.3426300612245257,1.4163283337026655,1.5326300612245234,1.2954917225478084,1.5060283393971474
93,pl02,pl02-093,07/02/2017 16:31:27,ipu_93 Mowie poko teraz,poko,219.664989,0.6892066870748579,1.7041726870748732,0.9792066870748783,1.3592066870748738,1.1292066870748556,1.1892066870748579,1.2992066870748715,1.084468903258852,1.2447843991686796
94,pl02,pl02-094,07/02/2017 16:31:32,ipu_94 Mowie pada teraz,pada,221.844989,0.7213608820862021,1.6913378820862022,1.0113608820861941,1.348520787428896,1.151360882086209,1.2411303914394125,1.3013608820862146,1.1105202944926589,1.293560157633948
95,pl02,pl02-095,07/02/2017 16:31:37,ipu_95 Mowie pudu teraz,pudu,224.050023,0.6972792358277218,1.7972332358277185,1.017279235827715,1.4154279656874564,1.2172792358277036,1.2826543851913925,1.3572792358277184,1.1606707570247181,1.3402723929241915
96,pl02,pl02-096,07/02/2017 16:31:42,ipu_96 Mowie paga teraz,paga,226.319955,0.703265657596404,1.6833106575964223,0.9513817180861395,1.3370108673210552,1.0958706145083283,1.2022847341706324,1.2608613138012572,1.056136331151464,1.252149351884924
