EPG Contact [1,0]	EPG Contact [2,0]	EPG Contact [3,0]	EPG Contact [4,0]	EPG Contact [5,0]	EPG Contact [6,0]	EPG Contact [0,1]	EPG Contact [1,1]	EPG Contact [2,1]	EPG Contact [3,1]	EPG Contact [4,1]	EPG Contact [5,1]	EPG Contact [6,1]	EPG Contact [7,1]	EPG Contact [0,2]	EPG Contact [1,2]	EPG Contact [2,2]	EPG Contact [3,2]	EPG Contact [4,2]	EPG Contact [5,2]	EPG Contact [6,2]	EPG Contact [7,2]	EPG Contact [0,3]	EPG Contact [1,3]	EPG Contact [2,3]	EPG Contact [3,3]	EPG Contact [4,3]	EPG Contact [5,3]	EPG Contact [6,3]	EPG Contact [7,3]	EPG Contact [0,4]	EPG Contact [1,4]	EPG Contact [2,4]	EPG Contact [3,4]	EPG Contact [4,4]	EPG Contact [5,4]	EPG Contact [6,4]	EPG Contact [7,4]	EPG Contact [0,5]	EPG Contact [1,5]	EPG Contact [2,5]	EPG Contact [3,5]	EPG Contact [4,5]	EPG Contact [5,5]	EPG Contact [6,5]	EPG Contact [7,5]	EPG Contact [0,6]	EPG Contact [1,6]	EPG Contact [2,6]	EPG Contact [3,6]	EPG Contact [4,6]	EPG Contact [5,6]	EPG Contact [6,6]	EPG Contact [7,6]	EPG Contact [0,7]	EPG Contact [1,7]	EPG Contact [2,7]	EPG Contact [3,7]	EPG Contact [4,7]	EPG Contact [5,7]	EPG Contact [6,7]	EPG Contact [7,7]	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible	X0 DLC_ShorttendonMandible	Y0 DLC_ShorttendonMandible	X1 DLC_ShorttendonMandible	Y1 DLC_ShorttendonMandible
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:32	1.3555	0.3593	Dico poto lentamente	-7.7385	9.9570	-8.0209	20.0570	-6.4040	31.1767	0.2218	40.8738	9.3543	46.7905	21.2638	47.5196	32.6825	42.4481	38.1052	40.2336	44.6063	37.8064	51.6607	37.1107	57.6158	37.0537	82.3189	25.2994	122.6812	27.5002	121.2710	35.4583	122.6812	27.5002
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:32	1.3789	0.3827	Dico poto lentamente	-7.7185	9.7990	-7.4696	20.0872	-6.1724	30.1302	-1.1202	39.7210	7.8118	44.8670	18.8846	45.6230	29.7678	42.5426	34.8386	40.8836	41.0376	39.9428	47.5988	39.9979	53.6707	39.5787	83.0254	26.7534	122.6914	27.4777	120.9355	35.5032	122.6914	27.4777
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:32	1.4023	0.4061	Dico poto lentamente	-8.5794	9.6421	-9.1120	19.4970	-8.9962	30.5909	-2.9944	39.5560	5.7251	45.2188	16.7498	45.7486	27.3979	42.2189	33.1676	41.2736	39.7017	40.3235	46.5610	40.5925	52.4590	41.5637	84.9972	26.3121	123.3010	27.2391	121.1850	35.5163	123.3010	27.2391
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:32	1.4257	0.4295	Dico poto lentamente	-10.2005	8.6975	-10.4755	19.5500	-8.8817	30.3887	-2.5340	39.2898	6.2556	44.3602	17.5564	44.5324	28.2752	42.2732	34.1475	41.7273	38.7114	40.9526	45.1830	41.2059	51.1525	41.3513	84.3613	29.1683	122.3275	27.5866	120.7585	35.7766	122.3275	27.5866
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:32	1.4492	0.4529	Dico poto lentamente	-6.1056	9.6342	-6.8432	20.6130	-5.9137	31.4819	-0.1247	40.6065	9.4531	46.0367	21.7241	47.0079	33.6641	44.3442	39.9235	42.7089	44.9891	41.5878	51.1112	40.1083	57.3242	38.5353	81.3613	27.5845	121.8443	28.0086	121.0356	36.3010	121.8443	28.0086
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:32	1.4726	0.4763	Dico poto lentamente	-6.3796	8.1165	-7.6337	19.4057	-8.2873	29.6657	-3.7882	40.2856	6.0917	46.7077	18.7878	48.4364	29.9601	46.4637	36.8687	44.5430	42.0965	41.8331	47.8457	39.6198	53.0366	37.6125	83.9538	29.2008	122.0384	28.2589	121.5512	36.9109	122.0384	28.2589
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:32	1.4960	0.4997	Dico poto lentamente	-4.1210	7.9998	-6.3757	19.0889	-7.5968	28.6230	-4.5734	39.7674	4.2129	47.9139	16.2547	51.4950	29.5804	49.5031	36.4057	47.6635	42.5651	46.2412	48.7166	44.9398	55.1356	44.4026	84.3586	29.7217	122.4674	27.6394	121.6974	36.3988	122.4674	27.6394
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:32	1.5194	0.5231	Dico poto lentamente	-5.7367	9.4050	-5.8934	20.7962	-4.1653	31.6645	-0.3221	42.5318	8.6476	50.8115	21.0689	54.0058	33.2785	53.1545	39.8432	50.8486	45.2277	48.0321	50.4701	46.3879	55.7366	44.4656	84.3799	27.1133	122.8298	27.0714	121.2501	36.4552	122.8298	27.0714
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:32	1.5428	0.5465	Dico poto lentamente	-4.2344	9.0474	-3.7428	20.5354	-1.2339	31.4955	2.9625	41.8985	12.1403	49.9589	24.6754	54.1556	37.0491	52.3817	43.3674	50.1829	49.2280	46.8071	53.9971	44.6343	58.8195	42.7217	84.0090	27.0438	121.8943	29.0921	119.4892	38.2563	121.8943	29.0921
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:32	1.5662	0.5699	Dico poto lentamente	-2.9252	8.8870	-1.7851	20.3991	0.5991	30.1845	5.1689	40.9724	12.4846	49.9082	25.0845	54.1750	38.0437	53.1580	43.6899	50.7577	48.7996	47.8074	53.6335	45.8741	58.9137	43.5939	83.8881	26.5317	122.3222	28.4567	119.9275	37.3992	122.3222	28.4567
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	0.9730	0.0070	Dico putu lentamente	5.5347	9.4945	5.5860	16.1530	7.1370	21.4131	10.7127	24.5572	16.9132	29.1631	2.5190	26.6647	4.8378	26.1078	37.3010	18.5238	2.8659	17.7748	2.4238	17.5327	37.5275	7.9782	85.6974	26.8575	124.3094	28.9088	122.0409	36.1894	124.3094	28.9088
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	0.9964	0.0304	Dico putu lentamente	0.6566	6.7536	7.5684	17.2582	9.3245	23.6721	10.2970	28.6966	17.4523	54.0704	28.2224	61.3461	40.1735	57.9655	42.4770	53.1850	45.1487	50.5183	47.8045	46.9890	51.9660	44.2482	84.7179	25.6352	123.4310	29.4519	119.9150	37.1140	123.4310	29.4519
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.0198	0.0539	Dico putu lentamente	17.1373	11.0036	21.2359	20.7458	21.7020	23.3506	26.1184	16.5840	36.9473	3.4209	37.2817	4.2567	39.5494	3.7657	39.3968	5.1955	37.6732	4.3364	44.6940	6.5291	42.6181	7.3821	81.5616	26.6434	124.7228	29.1894	122.9784	35.7935	124.7228	29.1894
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.0432	0.0773	Dico putu lentamente	11.8003	8.1975	10.5950	17.2822	12.4006	23.6557	14.3164	27.1099	30.1394	23.5291	38.2799	19.3359	37.5338	5.6072	37.9847	6.6456	58.7319	23.4747	43.4690	7.5244	60.5741	20.3197	82.3940	27.6285	124.9111	28.0534	123.0122	35.3748	124.9111	28.0534
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.0666	0.1007	Dico putu lentamente	-8.2182	4.3446	-12.7374	6.4929	-19.9944	15.0486	-30.2097	25.9794	-28.9017	34.6016	-12.1538	45.2358	-2.4395	45.0135	3.5440	41.6849	8.1364	39.7397	11.9727	37.5469	17.8262	34.8664	101.0570	38.8581	124.4219	27.9798	123.4227	35.9485	124.4219	27.9798
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.0900	0.1241	Dico putu lentamente	2.9800	14.8980	1.3997	23.7439	-1.9719	33.9733	1.3751	47.7407	9.4158	55.4438	22.6788	57.5083	33.6564	49.2154	36.5434	44.4821	38.8462	40.1141	41.8707	35.4422	44.6179	31.3967	82.3617	28.2290	125.2305	28.8763	123.6753	37.1480	125.2305	28.8763
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.1134	0.1475	Dico putu lentamente	-3.1255	-4.6878	-11.7889	-13.9798	-18.9131	-6.8341	-22.5627	-5.0328	-24.1853	-13.1358	-12.9364	22.6676	-3.3829	23.9781	6.8431	22.0978	9.8211	22.3611	16.4457	22.8746	16.9172	20.7584	105.4250	50.7753	126.3070	30.0952	124.3215	38.0046	126.3070	30.0952
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.1368	0.1709	Dico putu lentamente	-2.0907	-3.6647	-8.8669	2.8083	-19.1185	1.4731	-20.5447	3.3436	-14.2771	18.1933	-10.7712	23.9224	-4.2444	26.2728	8.2715	23.1206	8.2082	22.5338	9.1008	21.0191	16.9039	21.0023	104.8854	49.9674	126.8229	29.7585	124.1659	37.2838	126.8229	29.7585
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.1603	0.1943	Dico putu lentamente	-3.0562	3.1130	-6.1923	6.8119	-10.9616	14.0700	-11.1488	16.0852	-1.4316	-45.4873	-5.5311	25.0549	-3.1030	25.8247	23.4030	25.1506	27.1919	21.1253	27.1389	20.4738	27.2778	21.1511	104.2191	52.1476	125.9314	31.0623	124.3466	38.3707	125.9314	31.0623
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.1837	0.2177	Dico putu lentamente	-4.0635	3.2046	-6.2835	5.7869	-7.6596	6.6403	-8.3069	6.3563	-31.4616	2.0257	-16.3766	-28.1070	3.9521	17.6455	23.8535	22.0825	29.8556	18.9589	27.8336	19.1233	25.1230	20.9554	104.7927	51.9004	126.6840	29.9579	124.0981	38.7128	126.6840	29.9579
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.2071	0.2411	Dico putu lentamente	13.7531	11.2284	10.3841	16.4588	11.8841	30.3661	8.6948	41.2172	24.7243	41.6335	36.8961	36.3293	45.1295	31.8609	50.9494	26.4622	51.5892	24.3767	51.5965	26.5581	54.9806	22.0567	81.2304	23.8547	126.3589	29.6665	125.4014	37.6760	126.3589	29.6665
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.2305	0.2646	Dico putu lentamente	-6.6982	-6.3846	-9.9208	-2.8973	-15.7698	7.2279	-21.5838	14.6928	-18.7677	17.0569	-4.0675	24.4712	5.3553	24.5146	6.8739	23.3609	14.5552	23.0167	22.1983	25.1222	21.0044	26.9803	99.3328	56.7831	126.3346	30.9729	124.0337	39.9153	126.3346	30.9729
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.2539	0.2879	Dico putu lentamente	-9.4955	-1.9376	-16.8325	13.2978	-23.9283	20.1865	-28.6973	31.6056	-24.1514	40.7940	-10.1199	45.5388	0.9346	43.2164	6.4929	43.0748	11.4797	42.3000	16.8817	42.2283	21.9663	41.1107	100.3951	38.8422	125.5677	29.3866	124.4764	38.8678	125.5677	29.3866
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.2773	0.3114	Dico putu lentamente	-14.8613	6.7106	-15.6922	23.9907	-17.8899	34.9818	-11.9070	48.0156	-1.5491	55.8806	11.2258	57.1131	21.7542	49.0516	25.2496	43.3060	30.1654	39.1370	35.5154	36.9242	42.4125	35.0821	90.4352	29.0572	126.0819	28.4993	122.7298	37.4961	126.0819	28.4993
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.3007	0.3347	Dico putu lentamente	-11.3269	1.6938	-24.6665	13.0224	-25.2336	24.6576	-25.0783	39.3062	-17.6785	48.7706	-3.0915	52.5055	8.6869	48.7309	13.6828	45.3173	22.2706	41.9861	27.4576	40.7653	33.2221	38.6121	99.8764	32.4928	124.7039	28.4616	122.8149	36.6417	124.7039	28.4616
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.3241	0.3582	Dico putu lentamente	-9.5505	13.7175	-7.4383	28.5867	-4.2021	40.2636	1.4594	49.5579	11.8174	56.7620	24.6148	58.1379	35.0465	50.9663	39.0119	46.0452	44.3402	42.5505	50.0879	40.0696	56.4244	39.4933	87.0579	24.7862	125.9596	28.3820	123.2205	37.5731	125.9596	28.3820
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.3475	0.3816	Dico putu lentamente	-13.0846	0.2995	-19.5661	10.6044	-26.1680	22.2699	-24.2082	35.7526	-19.0745	43.2343	-4.5722	47.5133	5.6857	43.1326	12.0212	41.0676	18.2497	39.5162	24.3933	40.2109	30.0098	40.6183	100.2904	35.6808	124.5078	29.0541	122.5853	37.9026	124.5078	29.0541
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.3709	0.4050	Dico putu lentamente	-1.6047	12.6280	-6.1385	20.9283	-6.1216	31.8578	-1.8168	43.5903	5.5173	51.2977	19.8878	52.3162	30.3660	47.4893	37.0490	44.7567	42.6081	42.0303	48.0770	39.8273	53.7164	37.8714	85.9396	28.9259	123.3543	29.3008	122.4684	37.8201	123.3543	29.3008
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.3943	0.4284	Dico putu lentamente	-13.1475	8.5397	-14.8092	20.3936	-16.1534	32.0362	-11.1287	43.4429	-1.3420	51.0097	12.5889	52.7272	24.8854	49.2174	31.5850	45.8496	37.9759	42.8708	43.1460	40.3544	48.7071	37.5550	89.8801	29.9557	123.5263	29.2084	122.6844	37.4103	123.5263	29.2084
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.4177	0.4518	Dico putu lentamente	-5.0854	8.9360	-6.0971	20.9322	-6.6490	31.4228	-5.0118	43.5529	3.4021	51.9422	18.2127	53.4517	30.1924	50.6425	37.1693	48.4723	43.4670	46.5016	49.1374	44.0227	54.3186	42.6947	85.8520	28.2823	123.4136	27.5352	122.3708	36.6408	123.4136	27.5352
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.4411	0.4752	Dico putu lentamente	-5.9811	9.0505	-5.8130	20.7441	-5.9623	30.5169	-3.6014	42.2277	4.1359	49.7926	16.7715	52.6554	29.6655	50.8683	36.0271	49.8586	42.4401	48.6486	48.5018	47.7597	53.7723	46.4467	85.2605	29.1999	123.6082	28.1129	122.2890	37.0638	123.6082	28.1129
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.4645	0.4986	Dico putu lentamente	-5.3029	9.7244	-5.1736	21.4217	-4.1366	32.8654	-0.2188	43.9654	8.3245	51.9386	20.9524	54.8449	32.8087	53.4217	39.0392	52.1593	44.6288	50.2165	49.6002	47.8463	53.8099	44.9328	86.3803	26.9809	123.7752	28.1002	122.4124	36.9279	123.7752	28.1002
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.4880	0.5221	Dico putu lentamente	-4.9733	9.9745	-2.1163	21.3856	-0.6121	30.8985	4.1958	41.1826	10.9412	49.8334	22.6362	54.4708	35.1739	52.9874	41.1929	50.9947	46.9459	48.0527	51.4482	45.5020	56.3853	42.5818	85.8714	24.9663	123.2036	28.7323	121.7571	37.1492	123.2036	28.7323
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:37	1.5114	0.5454	Dico putu lentamente	-3.1706	10.7510	0.4315	20.9263	3.2980	30.9465	7.4159	41.2854	15.9275	49.7586	28.1572	54.9270	39.7733	53.6794	45.6269	51.4923	50.9270	48.3320	55.4878	45.4252	59.8117	42.1682	82.1890	26.7900	123.1819	28.9156	121.7760	37.3815	123.1819	28.9156
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:41	0.9411	0.0085	Dico paga lentamente	2.6947	7.1964	8.5392	17.8836	10.4670	23.4429	12.1768	29.3712	18.6787	35.8626	21.9109	38.1870	27.2063	36.3992	41.6063	47.8897	43.1534	45.8015	43.7153	46.1051	47.5317	46.1247	80.8552	26.5357	122.8493	29.0075	119.4575	37.0237	122.8493	29.0075
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:41	0.9645	0.0319	Dico paga lentamente	-10.6996	-9.2637	-14.4150	1.7557	-20.6668	9.7795	-35.6336	16.6990	-39.3317	26.1987	-33.8384	38.1609	-24.4845	44.1172	-22.1197	44.3197	-9.2385	47.0225	-8.3320	46.7887	-0.5308	47.0026	109.7649	40.1004	124.4067	28.4367	121.9017	36.8461	124.4067	28.4367
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:41	0.9879	0.0553	Dico paga lentamente	7.9916	7.4174	10.5829	17.4227	10.5647	18.6138	13.7421	18.5205	26.0957	6.6799	38.5970	20.3769	48.8000	4.8941	38.3319	6.6109	47.2578	4.9386	43.5520	7.4005	60.8885	20.8445	82.3816	25.9183	124.5209	28.0274	122.6409	35.9912	124.5209	28.0274
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:41	1.0113	0.0787	Dico paga lentamente	-12.0938	-8.5349	-18.4175	4.1936	-25.7243	13.2878	-31.7611	24.6657	-30.4347	37.2111	-21.3443	47.3571	-8.8414	49.4759	-0.9859	49.2587	3.2532	48.5365	10.7401	47.4782	15.6720	45.2034	101.3999	36.7673	123.9420	26.2473	122.6206	35.2382	123.9420	26.2473
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:41	1.0348	0.1021	Dico paga lentamente	5.0200	9.1954	3.4614	24.2858	-1.3775	34.3484	0.7077	48.2014	10.1589	58.1656	24.6554	60.3305	36.5679	53.9542	39.5417	48.7948	43.9805	44.1182	48.1873	39.6024	52.1790	35.2237	81.0435	24.6982	124.9809	25.8670	124.1543	34.3541	124.9809	25.8670
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:41	1.0582	0.1255	Dico paga lentamente	-7.4811	-4.5023	-13.3122	2.4959	-21.2808	7.2779	-25.5159	19.0864	-21.5343	30.5194	-12.3953	39.3328	0.2852	38.2221	4.8282	36.7761	9.2680	35.4537	14.1382	34.3560	19.7958	33.0740	94.5161	44.7606	124.4183	28.3003	123.4592	36.0386	124.4183	28.3003
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:25:41	1.0816	0.1489	Dico paga lentamente	-15.3253	-10.5555	-16.7767	4.1912	-21.3777	13.6093	-22.5851	25.5976	-15.7514	34.9289	-5.8873	41.6580	5.9192	41.4261	10.8125	39.9920	15.3327	38.6580	21.7464	36.3778	26.0064	35.2943	93.5314	39.6922	123.4424	28.8818	123.1588	36.8723	123.4424	28.8818
