Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible	X0 DLC_ShorttendonMandible	Y0 DLC_ShorttendonMandible	X1 DLC_ShorttendonMandible	Y1 DLC_ShorttendonMandible
it01	29/11/2016 15:12:47	1.3262	0.1322	Dico budu lentamente	u	46.3099	30.4542	43.3724	45.5851	40.5815	64.2085	51.6633	73.4126	64.6632	79.0920	77.0945	78.3164	89.1888	74.3027	94.6157	71.5867	99.7853	68.8263	105.1730	65.8086	110.6181	63.1490	44.5960	18.4445	89.3135	24.3742	88.8132	32.7168	89.3135	24.3742
it01	29/11/2016 15:12:53	1.3179	0.1351	Dico poto lentamente	O	34.6692	29.4189	32.7554	40.9525	36.3347	53.1147	48.8524	63.3329	61.1397	69.3136	75.2205	72.0462	87.6652	70.5020	92.5569	68.7114	97.9313	67.8190	103.3389	67.5333	108.1679	68.0525	44.8821	21.4974	86.0843	23.9280	85.8513	33.3464	86.0843	23.9280
it01	29/11/2016 15:13:33	1.6741	0.0977	Dico pugu lentamente	u	43.6700	26.8536	44.3765	40.8786	44.9807	54.9710	48.2952	67.6307	56.0749	77.5155	69.2393	80.1280	79.5401	72.9878	83.8997	69.2098	88.1330	64.7665	92.8688	63.2931	95.5329	57.3723	44.8364	18.9721	87.9467	22.6014	86.5017	31.7407	87.9467	22.6014
it01	29/11/2016 15:13:39	1.1554	0.1380	Dico pada lentamente	a	33.3844	28.0781	32.9545	40.7512	40.5466	52.8264	51.8133	61.4350	64.2283	68.3676	79.1107	70.6528	90.7318	69.3930	96.3951	68.3278	100.5472	65.7668	105.1790	63.7058	110.4790	61.6350	44.7395	20.7236	86.6836	22.7967	85.6893	32.1460	86.6836	22.7967
it01	29/11/2016 15:13:44	1.0148	0.1188	Dico poco lentamente	O	34.0002	28.3961	33.3755	41.4806	40.5887	53.4218	47.4996	64.7130	54.0630	76.0467	66.8157	79.6375	78.3747	73.5576	82.4812	69.1902	87.1558	64.5911	91.3838	60.6131	96.8534	57.4587	44.2775	20.8776	85.6892	21.4688	84.4713	30.9328	85.6892	21.4688
it01	29/11/2016 15:13:49	1.1333	0.1250	Dico pata lentamente	a	32.8483	28.6892	32.2293	41.6317	40.1350	53.1949	51.0660	62.0844	63.7872	68.4502	77.5696	72.0745	90.0602	71.2058	94.9909	69.8718	99.4994	67.4886	103.9802	65.1912	108.2754	63.8840	45.3085	21.2681	85.9760	23.5878	85.4694	32.6829	85.9760	23.5878
it01	29/11/2016 15:13:54	1.1667	0.1216	Dico boco lentamente	O	35.7258	28.1517	33.5293	41.3910	39.2349	54.0482	44.3996	66.4687	55.0504	76.3290	68.5923	77.3180	78.8807	70.2416	82.9880	65.3325	87.6368	61.8946	92.5795	58.8042	97.3820	55.8027	45.8210	21.0208	86.5449	21.6804	85.7325	31.2180	86.5449	21.6804
it01	29/11/2016 15:13:59	1.1854	0.1312	Dico podo lentamente	O	36.9717	27.5282	32.9973	39.3855	37.0997	52.5053	46.5546	63.6243	59.3484	70.3997	73.6385	72.9102	85.8816	69.4210	91.0998	67.6776	96.4020	66.3383	101.9969	65.5093	106.6604	65.3805	44.5629	21.5038	86.2115	23.7484	85.1518	33.4775	86.2115	23.7484
it01	29/11/2016 15:14:05	1.4061	0.1259	Dico boto lentamente	O	34.7987	28.2452	31.7973	40.2123	35.8034	53.2453	46.5763	64.2334	59.0941	69.9774	73.8401	71.1271	84.7202	67.1666	89.5295	65.4519	94.8819	64.2227	100.9340	62.6362	106.2294	62.6803	44.5841	21.0386	86.3060	22.9545	85.3660	32.2394	86.3060	22.9545
it01	29/11/2016 15:14:11	1.2362	0.1215	Dico paca lentamente	a	34.4664	28.5642	35.4559	42.0069	43.2261	54.2950	51.0103	67.9561	60.6025	77.0750	74.3189	78.4283	85.7934	74.4179	90.3030	70.3680	94.5106	66.8223	99.2617	63.4969	104.4711	61.7307	44.4619	21.2043	85.7548	21.0545	85.2654	30.8010	85.7548	21.0545
