Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	X0 Spline 1	Y1 Spline 1	X1 Spline 1	Y2 Spline 1	X2 Spline 1	Y3 Spline 1	X3 Spline 1	Y4 Spline 1	X4 Spline 1	Y5 Spline 1	X5 Spline 1	Y6 Spline 1	X6 Spline 1	Y7 Spline 1	X7 Spline 1	Y8 Spline 1	X8 Spline 1	Y9 Spline 1	X9 Spline 1	Y10 Spline 1	X10 Spline 1	Y11 Spline 1	X11 Spline 1	Y12 Spline 1	X12 Spline 1	Y13 Spline 1	X13 Spline 1	Y14 Spline 1	X14 Spline 1	Y15 Spline 1	X15 Spline 1	Y16 Spline 1	X16 Spline 1	Y17 Spline 1	X17 Spline 1	Y18 Spline 1	X18 Spline 1	Y19 Spline 1	X19 Spline 1	Y20 Spline 1	X20 Spline 1	Y21 Spline 1	X21 Spline 1	Y22 Spline 1	X22 Spline 1	Y23 Spline 1	X23 Spline 1	Y24 Spline 1	X24 Spline 1	Y25 Spline 1	X25 Spline 1	Y26 Spline 1	X26 Spline 1	Y27 Spline 1	X27 Spline 1	Y28 Spline 1	X28 Spline 1	Y29 Spline 1	X29 Spline 1	Y30 Spline 1	X30 Spline 1	Y31 Spline 1	X31 Spline 1	Y32 Spline 1	X32 Spline 1	Y33 Spline 1	X33 Spline 1	Y34 Spline 1	X34 Spline 1	Y35 Spline 1	X35 Spline 1	Y36 Spline 1	X36 Spline 1	Y37 Spline 1	X37 Spline 1	Y38 Spline 1	X38 Spline 1	Y39 Spline 1	X39 Spline 1	Y40 Spline 1	X40 Spline 1	Y41 Spline 1	X41 Spline 1	Y42 Spline 1	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible
it13	19/02/2018 15:36:56	1.0020	0.2985	Dico pada lentamente																																																																																					50.0351	36.9554	49.0348	46.4976	54.1107	56.1934	61.8335	62.5859	71.5882	65.7851	81.6482	62.5588	90.2589	55.5157	93.3337	52.4632	96.2198	50.1806	99.6714	47.3205	103.1743	44.0247	57.2314	32.2085	92.8264	20.5668
it13	19/02/2018 15:36:56	1.0169	0.3134	Dico pada lentamente																																																																																					51.8638	38.7734	50.6765	48.0608	54.9095	56.9171	62.9697	63.1212	72.2797	65.8206	82.4625	62.0874	90.3676	55.4397	94.3507	53.1454	97.8499	51.4771	100.9505	48.7856	104.2654	45.0512	57.3021	33.0164	93.4651	20.4817
it13	19/02/2018 15:36:56	1.0317	0.3283	Dico pada lentamente																																																																																					51.6355	37.1703	49.9514	46.7182	53.7832	55.9858	62.3419	62.5552	71.9738	65.5243	82.1705	61.7949	90.6034	55.5688	94.5143	53.9163	98.3903	52.2461	101.5757	50.0138	105.0983	47.0467	58.8233	32.5219	92.4408	23.8970
it13	19/02/2018 15:36:56	1.0466	0.3432	Dico pada lentamente																																																																																					53.8289	38.5453	53.0590	47.8994	56.5202	57.0864	64.3033	61.6175	74.1887	63.3765	83.9755	60.3908	91.9738	56.0144	95.8532	53.9881	99.4317	52.0905	103.1878	50.0223	106.8925	47.9562	59.7830	33.4158	89.7126	25.3863
it13	19/02/2018 15:36:56	1.0615	0.3580	Dico pada lentamente																																																																																					55.1046	37.2109	52.0945	46.4781	56.4034	54.9660	64.0161	59.9437	72.8373	62.4141	83.0354	60.2516	91.4305	56.8208	94.8182	55.0288	99.1977	53.4536	102.3893	52.3558	108.4125	50.7012	59.9504	31.7430	93.5050	28.9114
it13	19/02/2018 15:36:56	1.0764	0.3730	Dico pada lentamente																																																																																					59.8530	37.6267	55.8193	46.6881	58.7686	53.6268	66.5940	59.0075	76.6478	60.9058	86.7749	59.6048	96.2880	55.7013	99.7034	54.0030	103.9469	52.9328	108.2692	51.8774	111.9170	51.4202	63.8962	33.1119	93.0512	28.3594
it13	19/02/2018 15:36:56	1.0913	0.3878	Dico pada lentamente																																																																																					54.9359	36.5644	52.4800	44.7906	57.8183	53.0085	65.6258	57.7490	75.4352	60.1329	85.5996	58.9877	95.3052	56.2227	98.3622	54.8284	101.2783	53.4669	105.1273	51.1304	109.9137	50.1852	62.5101	32.5867	94.1293	28.9440
it13	19/02/2018 15:36:56	1.1062	0.4027	Dico pada lentamente																																																																																					53.9937	36.6368	53.2506	45.1982	58.5576	52.7195	65.3814	57.0236	75.8192	59.2196	85.3905	58.3155	94.4525	55.4383	98.3497	54.3119	101.5035	52.8578	104.0333	51.2456	109.5409	50.8133	59.8385	30.4455	90.4056	22.9638
it13	19/02/2018 15:36:56	1.1210	0.4176	Dico pada lentamente																																																																																					54.8182	37.3914	54.1973	46.4085	58.8986	52.9869	66.1864	57.6069	75.8674	59.1132	85.1219	58.0772	94.3465	56.1854	98.2748	54.3048	101.6636	52.8087	105.9412	52.1360	110.8402	51.5871	59.0993	30.9181	90.6909	22.7432
it13	19/02/2018 15:36:56	1.1359	0.4325	Dico pada lentamente																																																																																					53.7252	37.8111	53.0006	46.0475	58.2900	52.9187	65.4446	57.0340	74.6853	59.1444	84.2660	58.4298	92.8251	56.4231	97.0977	54.7460	100.4056	53.4264	102.6788	52.5266	108.3232	52.1065	58.9657	32.4160	93.0504	29.3281
it13	19/02/2018 15:36:56	1.1508	0.4473	Dico pada lentamente																																																																																					51.7166	37.1631	51.9555	45.7329	57.6789	52.9027	65.3060	57.3053	74.4136	59.9416	84.4923	59.0951	93.2460	55.3462	97.1740	53.5826	101.0214	52.6538	105.0328	51.2837	109.8737	49.3824	58.9428	31.0998	94.5886	26.4165
it13	19/02/2018 15:36:56	1.1657	0.4622	Dico pada lentamente																																																																																					52.8621	37.6029	52.1319	46.9102	57.4533	53.9490	65.3679	58.6582	74.5534	61.1358	84.3653	59.6202	93.2148	55.8170	97.3457	54.1272	100.3561	52.3478	104.2219	50.3603	108.2698	46.9382	56.8455	31.1421	93.5552	22.2057
it13	19/02/2018 15:36:56	1.1806	0.4771	Dico pada lentamente																																																																																					51.5934	36.5153	50.9946	46.1607	56.6424	54.5472	64.8868	60.1240	74.8425	62.5825	85.0358	60.5972	94.9185	55.9474	98.5759	54.1946	101.9221	51.9015	104.9155	49.9796	108.3034	45.9450	58.3058	30.0769	93.8386	23.9742
it13	19/02/2018 15:36:56	1.1955	0.4920	Dico pada lentamente																																																																																					53.7146	36.5313	52.4999	46.0867	56.8782	54.6479	64.4531	60.5522	74.0083	64.5986	83.9306	61.9524	92.8060	57.3958	97.1281	55.2146	100.9713	53.2094	105.0991	51.3012	108.0246	48.6021	55.5465	30.7033	93.9778	25.4897
it13	19/02/2018 15:36:56	1.2103	0.5069	Dico pada lentamente																																																																																					51.5408	36.0530	53.9058	44.9542	58.3027	53.3684	64.5325	60.7197	73.3547	65.2005	84.5528	64.1688	93.1220	59.1666	97.2849	57.1004	101.9671	55.1663	107.0798	53.9132	111.5426	51.2258	55.8161	30.4583	92.2634	24.2071
it13	19/02/2018 15:36:56	1.2252	0.5218	Dico pada lentamente																																																																																					52.1166	36.0093	54.8286	45.2183	59.3956	53.6686	66.2541	61.6472	75.0945	66.4233	86.0593	65.7496	94.7830	60.5274	99.0423	58.3326	103.7571	56.4616	108.5338	54.7009	112.7513	52.3588	55.9876	28.9438	91.5965	22.7275
it13	19/02/2018 15:36:56	1.2401	0.5367	Dico pada lentamente																																																																																					52.0977	33.8891	55.6805	43.7655	60.6552	53.0077	66.6375	60.9512	75.4232	67.0855	86.2058	67.1359	95.0897	61.1617	99.3121	58.4351	103.7765	56.6201	108.4751	54.1317	112.3646	50.8193	55.8260	28.6590	91.5840	21.6513
it13	19/02/2018 15:36:56	1.2550	0.5515	Dico pada lentamente																																																																																					53.3158	35.2515	56.9903	43.6725	62.3359	52.3465	67.1659	61.0542	75.5559	67.1585	86.3450	67.7206	94.1182	61.5615	98.2762	58.5914	102.5095	56.7561	106.6694	53.6414	109.8615	50.1394	53.7744	30.8932	94.2042	24.3011
it13	19/02/2018 15:36:56	1.2699	0.5664	Dico pada lentamente																																																																																					53.6763	34.2582	56.9504	42.6019	62.4937	51.3402	67.2992	60.5555	75.0352	67.1076	85.7647	68.4053	94.2710	61.4985	97.9818	57.9007	102.4221	55.1940	107.0420	52.3716	111.1597	48.5513	55.3305	29.2098	92.5669	21.1815
it13	19/02/2018 15:36:56	1.2848	0.5813	Dico pada lentamente																																																																																					53.9643	34.0225	57.7691	42.7369	63.1733	51.3457	67.8605	60.6936	75.2084	67.3088	85.6166	68.5503	94.7839	61.9733	97.8561	58.3662	101.5835	55.5383	105.5992	52.4375	110.0225	48.3508	55.3238	27.7843	91.1974	21.3882
it13	19/02/2018 15:36:56	1.2996	0.5962	Dico pada lentamente																																																																																					54.9990	34.5895	58.9279	42.6932	63.8469	51.5896	68.9720	60.2393	76.3018	66.6927	86.0433	68.4123	94.9772	61.5277	97.8629	58.1381	101.5310	56.0952	105.7007	52.5824	109.9368	48.1292	58.9868	29.1961	92.9844	21.6780
it13	19/02/2018 15:36:56	1.3145	0.6110	Dico pada lentamente																																																																																					56.3856	34.4294	59.2446	41.8950	63.9817	50.7659	69.0965	59.4568	76.2381	65.8913	86.2334	68.0153	94.5962	61.2663	97.9435	58.3365	101.8517	56.4278	106.5016	53.3831	110.3564	49.5525	59.5327	28.3420	90.3773	21.5641
it13	19/02/2018 15:36:56	1.3294	0.6260	Dico pada lentamente																																																																																					54.7341	34.1395	58.9732	42.3082	64.2818	50.9757	69.2109	59.8149	76.7200	65.7364	86.6795	66.1463	95.1889	60.0621	98.2459	57.3436	102.0461	55.6604	107.3378	52.8047	111.4828	50.4345	58.9408	27.5184	93.7748	24.8135
it13	19/02/2018 15:37:00	0.6400	0.0091	Dico pudu lentamente																																																																																					61.4804	36.9676	65.7903	46.9301	68.1458	58.8559	74.1389	68.4858	82.6587	71.5662	91.2854	70.0446	98.0425	63.2385	99.2243	58.6683	100.8336	55.4078	103.3567	51.9392	105.6572	48.2027	57.0509	28.8861	95.8974	26.0611
it13	19/02/2018 15:37:00	0.6549	0.0240	Dico pudu lentamente																																																																																					60.5809	37.4129	64.3190	47.1899	66.8369	58.2662	71.4662	68.6226	81.0506	72.6780	89.9429	71.0913	96.3921	64.3806	97.9740	59.4769	99.5167	56.1444	102.5784	52.7091	104.1513	47.9173	58.0475	28.9352	96.0387	26.1708
it13	19/02/2018 15:37:00	0.6697	0.0389	Dico pudu lentamente																																																																																					59.6055	37.3158	64.3425	47.9609	66.0209	58.9978	70.6246	68.9594	79.4953	73.2048	88.8077	71.3163	95.4978	63.5307	96.4904	58.8222	98.6114	54.6565	101.2497	51.2688	103.5762	47.0144	58.0730	28.2520	96.1049	24.0941
it13	19/02/2018 15:37:00	0.6847	0.0538	Dico pudu lentamente																																																																																					59.8923	38.9305	63.3742	50.9629	67.0486	62.8768	75.6157	72.0663	84.3316	72.2366	90.8799	70.1446	96.5006	62.3029	97.2014	56.7225	99.4812	53.0660	101.8071	49.5967	103.4575	45.9107	58.2967	31.2273	94.1077	22.8685
it13	19/02/2018 15:37:00	0.6996	0.0687	Dico pudu lentamente																																																																																					57.8826	39.5091	60.9141	51.4326	64.3862	63.2312	71.4915	70.9717	80.2999	73.4736	89.6299	70.3331	93.9218	62.1692	94.9448	56.3843	97.3182	52.7206	99.3864	48.4633	102.2747	44.4662	56.9477	30.5757	92.7798	22.0328
it13	19/02/2018 15:37:00	0.7144	0.0835	Dico pudu lentamente																																																																																					56.7095	38.5444	59.3668	49.8215	63.4001	61.9878	70.4156	69.4309	78.3999	73.6369	87.1391	71.3055	92.7285	63.3973	94.1486	57.4230	96.0535	53.1020	99.1589	48.6975	100.2751	44.0527	57.7148	30.2445	92.2602	25.1227
it13	19/02/2018 15:37:00	0.7293	0.0984	Dico pudu lentamente																																																																																					55.6720	37.3514	58.0546	47.6917	61.6809	57.6265	67.7792	65.7969	75.7023	71.9145	84.3350	70.8728	90.4659	63.8337	92.5281	58.0730	94.6642	54.0629	97.0495	49.4376	99.4332	45.4535	56.8472	30.5619	94.0486	23.4898
it13	19/02/2018 15:37:00	0.7442	0.1133	Dico pudu lentamente																																																																																					56.2752	38.7817	57.4456	48.0894	60.6381	57.1771	65.5136	65.3429	72.5108	71.2390	81.8940	69.8869	88.5039	62.5239	90.2818	57.3340	92.5468	53.7076	95.2722	50.3725	97.6507	46.5317	56.5854	31.7230	99.7314	33.4889
it13	19/02/2018 15:37:00	0.7591	0.1282	Dico pudu lentamente																																																																																					54.6759	38.5255	55.1400	48.2414	58.0671	57.6194	63.3965	65.1853	70.2704	70.3965	80.0666	69.5704	85.9180	61.9790	88.5521	57.9626	91.2369	54.1911	94.2548	50.6608	97.1115	47.5009	57.2116	30.6714	99.6246	33.4081
it13	19/02/2018 15:37:00	0.7740	0.1431	Dico pudu lentamente																																																																																					53.6368	37.7922	53.7334	48.1053	55.7761	57.5206	61.6303	65.0353	68.6763	70.0777	78.7377	68.8080	84.6473	59.8382	86.2047	55.1659	89.4067	52.3152	92.2964	48.2468	95.7453	45.3854	57.0153	29.6047	97.5423	32.9168
it13	19/02/2018 15:37:00	0.7888	0.1580	Dico pudu lentamente																																																																																					52.8588	37.7358	53.1547	46.7553	54.4871	56.4552	59.9032	64.6288	67.9019	68.7833	78.0031	67.8828	83.9196	59.6155	85.9799	55.3979	88.7974	52.8364	91.9586	49.6496	94.5260	46.3236	56.6872	30.9635	95.9494	34.8010
it13	19/02/2018 15:37:00	0.8037	0.1729	Dico pudu lentamente																																																																																					52.5712	38.9550	52.5153	48.7191	54.2049	58.2014	61.1873	65.4080	68.7074	68.3380	76.2624	67.5082	83.1069	58.9333	85.1738	55.4902	88.6518	52.7235	91.9737	49.5174	94.5903	45.4131	56.3610	30.7455	96.7909	33.4633
it13	19/02/2018 15:37:00	0.8186	0.1877	Dico pudu lentamente																																																																																					51.6460	37.2940	51.7629	46.7128	52.7488	56.9521	59.7075	64.6988	67.2453	68.7693	76.7599	67.4419	82.1893	59.2021	84.1645	54.5675	87.2551	52.1932	90.6501	49.2289	93.2381	45.4923	56.1841	30.6741	90.6309	31.9379
it13	19/02/2018 15:37:00	0.8335	0.2026	Dico pudu lentamente																																																																																					51.6908	36.8914	51.0549	47.2268	52.4387	56.6577	58.4596	65.0376	68.4193	68.7625	72.5615	68.2921	80.0607	59.8172	82.3167	56.0470	87.8639	52.6879	90.0434	51.4793	95.3480	48.0622	56.1454	30.3311	96.7597	34.1572
it13	19/02/2018 15:37:00	0.8484	0.2175	Dico pudu lentamente																																																																																					50.4540	35.5982	49.2359	45.4964	51.4914	55.6026	57.4348	63.9833	65.8203	68.3996	74.4699	67.3700	81.2729	60.5077	83.0692	55.9741	86.1559	53.4611	89.0206	51.4100	92.4693	47.9613	56.2980	28.1102	94.4096	35.2975
it13	19/02/2018 15:37:00	0.8633	0.2324	Dico pudu lentamente																																																																																					50.6354	36.6737	49.8380	45.9638	51.2263	55.2312	57.7717	63.2794	66.8602	67.6951	72.0610	67.1375	81.3453	59.7591	83.4689	56.1909	86.2906	54.3204	88.2193	53.0713	92.9647	50.4373	56.1601	28.0850	91.3079	36.3474
it13	19/02/2018 15:37:00	0.8781	0.2473	Dico pudu lentamente																																																																																					52.0956	36.1237	89.0251	51.5644	84.6243	57.1075	80.0772	62.4826	72.2290	67.9108	65.9466	69.5900	58.4280	65.4529	55.4077	62.5723	52.6960	60.2473	50.4048	58.5047	47.7445	57.4661	55.9231	28.5475	58.4038	31.5654
it13	19/02/2018 15:37:00	0.8930	0.2621	Dico pudu lentamente																																																																																					49.2236	37.5102	49.9100	45.5556	84.2572	58.0210	79.2375	63.6146	68.5718	68.7921	71.9258	70.0714	57.9919	65.1194	54.9995	63.0449	52.1953	61.1405	49.3315	59.7329	46.3443	59.3331	54.0467	27.6329	102.8353	33.3637
it13	19/02/2018 15:37:00	0.9079	0.2770	Dico pudu lentamente																																																																																					88.5612	43.2996	90.0357	51.0418	87.6466	56.2601	80.1929	63.1137	74.6413	68.3062	68.0938	70.6913	60.0982	66.7082	56.4970	64.6441	53.0347	63.4307	49.6020	63.6262	45.1745	65.1249	53.7492	31.4183	52.7676	32.7740
it13	19/02/2018 15:37:00	0.9228	0.2919	Dico pudu lentamente																																																																																					53.7485	39.1899	50.8474	50.4633	51.8232	59.6568	57.9589	67.5557	68.2779	68.9322	76.3111	69.3954	83.4242	63.2455	85.3210	59.5267	87.9916	56.5846	91.8053	54.6188	94.2561	52.1557	55.3247	32.0257	90.8363	36.3091
it13	19/02/2018 15:37:00	0.9377	0.3068	Dico pudu lentamente																																																																																					56.7236	38.7131	54.5277	48.3636	54.5791	58.9201	59.2463	68.7437	69.7828	69.5370	76.7309	69.2934	84.7838	62.0356	87.5291	58.1463	91.0009	56.0173	94.0751	52.9529	95.6927	48.4743	54.9234	32.5020	92.8580	34.8218
it13	19/02/2018 15:37:00	0.9526	0.3217	Dico pudu lentamente																																																																																					54.1328	37.3798	50.4509	54.0492	51.0778	59.7553	79.5661	64.1302	71.1087	70.3694	78.2873	69.9537	85.5097	64.1764	87.4029	59.5019	91.0754	56.7415	94.0921	53.7331	96.4751	50.7233	55.7852	31.6899	94.4654	34.1186
it13	19/02/2018 15:37:00	0.9674	0.3366	Dico pudu lentamente																																																																																					56.9060	39.2610	54.8589	49.6757	54.9531	60.0570	60.1331	68.8952	70.5155	71.2718	79.8408	69.3211	86.5664	62.4494	89.4690	57.5703	93.4253	54.9094	97.5145	52.3420	99.9174	47.5231	57.6297	32.6074	90.6283	25.7033
it13	19/02/2018 15:37:00	0.9823	0.3514	Dico pudu lentamente																																																																																					53.8782	38.4701	55.6382	55.4851	92.2144	56.9025	85.5865	62.5391	78.4050	69.1721	73.0265	71.3606	63.7637	69.1117	60.6539	67.4323	58.2885	65.7536	56.3728	63.2235	55.0454	60.0485	54.7896	35.6339	51.9584	36.8098
it13	19/02/2018 15:37:00	0.9972	0.3663	Dico pudu lentamente																																																																																					56.7598	39.5950	58.3007	50.4994	59.2741	62.6007	67.8811	67.6844	81.0343	69.0097	77.0629	69.6629	92.5260	61.1535	95.5056	57.9090	99.2392	55.7121	102.4215	53.5830	107.1148	52.1250	57.3567	31.2035	87.2855	25.4202
it13	19/02/2018 15:37:00	1.0121	0.3812	Dico pudu lentamente																																																																																					56.7192	38.3801	59.8928	49.8615	61.8639	62.2238	91.3009	63.4983	83.0671	67.9564	77.1222	69.3738	67.9891	68.2197	64.5284	66.8400	62.3422	64.6045	105.1525	54.1493	110.8608	53.1649	55.9283	33.1563	87.3939	24.9257
it13	19/02/2018 15:37:00	1.0270	0.3961	Dico pudu lentamente																																																																																					58.4629	38.8351	60.3999	49.9420	95.9427	53.7025	90.9747	61.5074	82.9839	67.5021	78.1852	68.9862	68.3810	68.0422	65.2030	66.7995	100.3879	55.9512	102.6050	54.1349	56.1510	65.6239	56.3507	36.7201	86.2145	22.3435
it13	19/02/2018 15:37:00	1.0419	0.4110	Dico pudu lentamente																																																																																					59.2137	39.1885	60.3934	50.1909	62.5788	61.6162	67.8354	65.7492	82.0433	67.5997	78.3124	68.6863	94.1051	59.6018	96.4009	57.3990	100.3482	54.2735	104.2199	53.5110	107.8368	52.8762	55.5371	36.4944	106.1822	35.5228
it13	19/02/2018 15:37:00	1.0567	0.4259	Dico pudu lentamente																																																																																					58.7522	37.2031	101.6436	53.3444	97.1668	57.9291	90.2624	62.3502	83.6181	67.3018	76.2918	69.0429	67.8577	67.6317	64.7006	65.7383	61.8296	64.3453	59.0767	62.0115	56.3559	59.8140	88.8509	38.1750	55.1517	35.9403
it13	19/02/2018 15:37:00	1.0716	0.4407	Dico pudu lentamente																																																																																					59.2054	37.8277	59.0001	49.9649	60.9006	61.4493	92.0094	58.2528	81.5939	67.3954	77.4041	68.4748	67.5359	66.6691	63.7158	64.9504	100.7536	57.8126	58.8293	59.7389	56.2259	58.2860	56.5955	33.0772	56.7251	36.5538
it13	19/02/2018 15:37:00	1.0865	0.4557	Dico pudu lentamente																																																																																					58.4782	37.9713	107.8477	50.8964	101.3132	57.2061	91.9865	61.6415	85.2210	67.3481	77.9653	69.9730	68.2654	68.1190	64.8605	66.0526	61.5024	64.2534	58.6639	62.2752	55.3833	59.0447	56.0016	34.2081	55.0946	35.3869
it13	19/02/2018 15:37:00	1.1014	0.4705	Dico pudu lentamente																																																																																					55.8002	40.7151	56.6384	50.6330	60.4509	61.5357	68.6982	67.3553	79.3698	70.4296	89.1091	67.9645	96.0370	60.9500	100.0446	57.6590	104.4314	54.8364	108.9090	51.5185	112.1011	47.9252	55.8260	33.5850	87.7606	20.0857
it13	19/02/2018 15:37:00	1.1163	0.4854	Dico pudu lentamente																																																																																					57.1323	39.0572	57.1142	50.2301	61.1023	60.7908	68.3033	67.4225	78.2784	70.0153	89.0769	68.0639	95.8904	62.4803	100.0378	59.1513	104.1780	56.9800	108.5876	54.7742	113.5151	51.9874	57.1602	31.0059	86.7236	20.4861
it13	19/02/2018 15:37:00	1.1312	0.5003	Dico pudu lentamente																																																																																					55.8854	37.6614	56.2227	48.5835	60.4944	57.5543	67.6357	65.5282	76.2646	69.6867	87.1727	68.5166	95.6174	62.2636	99.2421	59.3577	103.9432	57.0626	107.8846	55.3372	112.2672	52.2900	57.3009	29.5612	90.5039	23.5166
it13	19/02/2018 15:37:00	1.1460	0.5152	Dico pudu lentamente																																																																																					58.8326	36.1766	59.4039	45.4607	61.9263	55.6207	67.2387	64.8955	75.3439	69.4004	86.3649	68.9803	94.4140	62.8561	97.9378	59.5720	102.3726	57.4544	106.6677	55.4983	110.6089	52.6662	57.1270	28.8478	94.9227	25.8977
it13	19/02/2018 15:37:00	1.1609	0.5300	Dico pudu lentamente																																																																																					56.5336	35.1613	58.8045	44.5659	62.2441	55.2693	67.8192	64.5523	76.0823	68.4748	86.9271	67.7005	94.6282	62.1626	98.2865	58.6064	102.6117	56.5743	106.3672	53.6172	110.7129	49.9353	54.6154	27.5293	90.7687	23.0403
it13	19/02/2018 15:37:00	1.1758	0.5450	Dico pudu lentamente																																																																																					55.3998	34.7985	58.5881	44.2216	62.3909	54.4282	67.8315	63.6108	75.2046	68.1301	85.4300	68.1276	93.3322	62.3559	97.2556	58.7742	100.6119	56.5989	105.0052	53.5957	109.8634	50.1370	56.0543	27.1887	95.6404	28.1776
it13	19/02/2018 15:37:00	1.1907	0.5598	Dico pudu lentamente																																																																																					56.1208	33.8812	59.7365	42.1336	63.0902	52.2862	66.9399	62.2401	75.2797	67.5999	85.5010	68.0750	92.8010	61.6541	97.2968	57.9067	101.7547	55.2371	105.8061	52.7652	109.3419	48.6204	55.7796	27.0014	96.1266	24.8242
it13	19/02/2018 15:37:00	1.2056	0.5747	Dico pudu lentamente																																																																																					55.6516	33.9837	60.5687	41.5062	63.7812	52.3089	67.4532	61.8558	75.7764	67.5241	86.0743	67.1605	93.5151	60.5683	98.1068	57.0558	102.1443	54.7269	106.2972	51.6113	110.4028	47.4142	55.1843	27.1066	93.4021	22.3816
it13	19/02/2018 15:37:00	1.2205	0.5896	Dico pudu lentamente																																																																																					54.8860	33.8213	59.0763	41.3673	63.3359	51.1966	67.6214	60.7029	75.2577	66.3635	85.6284	66.5322	93.4204	60.0876	97.4706	56.8907	101.9919	54.5627	107.0426	51.5866	110.5321	48.3114	53.2989	27.0510	93.1501	22.7256
it13	19/02/2018 15:37:00	1.2353	0.6045	Dico pudu lentamente																																																																																					55.9496	34.9807	59.4567	43.3222	63.8051	51.9966	68.9037	60.3334	76.4959	65.4255	86.3407	65.1830	94.6226	58.3474	97.0400	54.3072	99.6478	50.5096	101.5716	45.9125	103.8714	40.7093	55.8921	27.6693	90.3198	22.4695
it13	19/02/2018 15:37:05	0.7623	0.0096	Dico pata lentamente																																																																																					57.7780	36.0573	63.4896	44.0225	67.3182	54.5824	71.8888	64.7584	78.2808	72.0719	88.4132	71.4965	95.5921	64.0591	97.3098	58.6777	99.9656	55.5003	103.1931	51.0808	106.1171	46.2890	55.1154	29.5652	89.5874	20.1504
it13	19/02/2018 15:37:05	0.7771	0.0245	Dico pata lentamente																																																																																					58.7039	37.0559	63.4936	46.1169	66.2462	55.9139	71.6669	65.3478	77.5797	72.0977	88.1417	71.5901	95.1559	64.3192	97.0757	58.9564	99.8151	55.6726	102.8802	52.1939	104.7669	47.1416	55.3280	29.8898	88.9421	19.8512
it13	19/02/2018 15:37:05	0.7920	0.0394	Dico pata lentamente																																																																																					58.9241	37.9478	63.0947	47.0984	66.5335	58.3237	70.9818	68.0824	79.1478	73.1699	88.5660	70.9877	94.4117	63.4691	95.8506	58.3218	98.4541	54.7398	101.0183	51.6970	103.8683	47.7832	55.7192	30.6854	88.2934	21.8778
it13	19/02/2018 15:37:05	0.8069	0.0542	Dico pata lentamente																																																																																					57.5052	38.1052	62.0994	48.3744	65.3177	59.4792	70.8969	68.4757	78.9149	73.2471	88.0041	70.6162	93.5308	62.3246	95.1583	56.3378	98.0005	53.0426	100.6420	49.2622	102.7838	45.3657	56.1602	29.9981	89.8629	24.2697
it13	19/02/2018 15:37:05	0.8218	0.0692	Dico pata lentamente																																																																																					57.0848	37.9257	61.2212	47.8540	64.3849	57.8828	69.7832	66.8613	76.5984	72.7329	85.6211	71.6099	91.9991	64.1082	93.6393	57.4942	96.3586	54.2218	99.6421	50.7785	101.8373	46.1457	56.0366	30.3139	89.2542	21.7595
it13	19/02/2018 15:37:05	0.8367	0.0840	Dico pata lentamente																																																																																					57.5356	38.5646	59.8316	48.9732	63.2178	59.5180	68.2684	68.2031	75.3835	72.3815	84.0708	70.2131	89.9053	62.7696	91.3398	57.8088	93.9640	54.8647	97.7793	49.9956	100.8948	45.7849	55.8525	30.7047	91.1221	28.9761
it13	19/02/2018 15:37:05	0.8516	0.0989	Dico pata lentamente																																																																																					56.3894	37.7307	57.8366	47.3340	61.0148	57.4060	65.5742	66.4093	73.5794	71.7655	82.6639	69.2701	89.1607	61.6375	91.0130	56.4089	93.9336	53.0319	96.8907	49.2609	99.7112	45.2365	55.5911	29.8234	91.0483	28.6801
it13	19/02/2018 15:37:05	0.8664	0.1138	Dico pata lentamente																																																																																					55.0303	36.9263	56.7580	45.9347	59.1682	56.1580	64.0411	64.9307	71.4408	70.1490	80.8424	67.7821	86.7624	59.9938	88.4243	55.0419	92.4720	51.9292	95.9880	48.7484	98.6352	45.0010	55.2378	28.9477	100.2761	33.4853
it13	19/02/2018 15:37:05	0.8813	0.1287	Dico pata lentamente																																																																																					53.0007	36.6130	54.4069	45.9223	56.9130	55.5321	62.7245	63.8656	70.2393	68.7202	79.8770	67.5231	85.8377	59.2302	88.2232	54.9723	92.0874	51.8382	95.7429	48.9271	98.7913	45.2156	55.6562	28.2441	91.2639	28.7391
it13	19/02/2018 15:37:05	0.8962	0.1436	Dico pata lentamente																																																																																					52.7822	36.6786	53.7352	46.8629	55.6072	55.9970	62.2184	63.4052	69.0434	68.5369	79.3161	67.3767	85.4185	59.2450	88.1582	54.4792	92.2265	51.7913	95.7259	48.7791	99.1074	45.3342	55.5066	28.1185	90.0452	25.6981
